,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_QCM,Duration_Exam,Number_Video,Number_QCM,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_QCM_1H,Number_QCM_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H,Basic_Sequence,Advanced_Sequence
6090,Michelin,Engineering,2019,421,14,13,1,0.95,95,High Digitalization,6,7,0,3,7,0,10,2,0,0,1,7,0,0,0,0,0,QCM-QCM-Video-QCM-QCM-Video-QCM-QCM-Video-QCM,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
6091,Michelin,Engineering,2019,422,6,1,5,0.17,17,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6092,Michelin,Engineering,2019,423,9,9,0,1.0,99,High Digitalization,2,6,1,2,6,1,9,2,0,0,0,6,0,1,0,0,0,QCM-QCM-Video-QCM-QCM-Video-QCM-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6093,Michelin,Engineering,2019,424,15,3,12,0.17,17,Low Digitalization,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,QCM-QCM-QCM,QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6094,Michelin,Engineering,2019,425,9,4,5,0.4,39,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6095,Michelin,Engineering,2019,426,11,1,10,0.06,6,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6096,Michelin,Engineering,2019,427,32,32,0,0.99,98,High Digitalization,17,13,2,9,9,1,19,4,2,3,0,5,4,0,1,0,0,Video-QCM-QCM-Video-QCM-Video-Video-QCM-QCM-Video-Video-Video-QCM-Video-QCM-Video-QCM-QCM-Exam,Video Duration: 3H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 3H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 2H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 2H
6097,Michelin,Engineering,2019,428,38,22,16,0.59,58,Medium-High Digitalization,10,12,0,7,10,0,17,5,1,1,0,8,2,0,0,0,0,Video-QCM-Video-QCM-QCM-QCM-QCM-QCM-QCM-Video-QCM-Video-Video-Video-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
6098,Dusseault,Engineering,2019,429,13,12,1,0.93,93,High Digitalization,5,7,0,5,7,0,12,5,0,0,0,7,0,0,0,0,0,Video-Video-QCM-QCM-QCM-QCM-Video-QCM-Video-Video-QCM-QCM,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6099,Dusseault,Engineering,2019,430,11,5,6,0.41,41,Medium-Low Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0,Video-QCM-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6100,Dusseault,Engineering,2019,431,5,5,0,0.9,90,High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0,QCM-Video-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6101,Dusseault,Engineering,2019,432,57,10,47,0.17,17,Low Digitalization,6,4,0,5,4,0,9,4,1,0,0,4,0,0,0,0,0,QCM-Video-Video-Video-Video-QCM-QCM-QCM-Video,QCM Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
6102,Dusseault,Engineering,2019,433,21,16,5,0.75,74,Medium-High Digitalization,7,9,0,6,6,0,12,5,1,0,0,3,3,0,0,0,0,QCM-Video-Video-QCM-QCM-Video-Video-QCM-QCM-Video-Video-QCM,QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H
6103,Dusseault,Engineering,2019,434,16,11,5,0.66,66,Medium-High Digitalization,3,7,1,3,6,1,10,3,0,0,0,5,1,1,0,0,0,QCM-QCM-Video-Video-QCM-QCM-QCM-Video-QCM-Exam,QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6104,Dusseault,Engineering,2019,435,33,29,4,0.87,86,High Digitalization,12,16,1,9,11,1,21,6,3,0,0,6,5,1,0,0,0,Video-QCM-QCM-QCM-Video-QCM-QCM-Video-Video-Video-Video-QCM-QCM-QCM-Video-QCM-QCM-Video-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6105,Dusseault,Engineering,2019,436,11,5,6,0.46,45,Medium-Low Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0,QCM-Video-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6106,Dusseault,Engineering,2019,437,23,3,20,0.13,12,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6107,Dusseault,Engineering,2019,438,35,2,33,0.07,6,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
6108,Dusseault,Engineering,2019,439,33,31,2,0.93,93,High Digitalization,18,12,1,13,9,1,23,10,2,0,1,6,3,1,0,0,0,Video-Video-Video-Video-QCM-QCM-Video-Video-Video-Video-QCM-Video-QCM-Video-QCM-QCM-Video-Video-QCM-Video-QCM-QCM-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6109,Dusseault,Engineering,2019,440,7,6,1,0.86,86,High Digitalization,1,5,0,1,5,0,6,1,0,0,0,5,0,0,0,0,0,QCM-Video-QCM-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6110,Dusseault,Engineering,2019,441,14,3,11,0.21,20,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,QCM-Video-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
6111,Dusseault,Engineering,2019,442,5,1,4,0.22,21,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6112,Dusseault,Engineering,2019,443,29,18,11,0.61,61,Medium-High Digitalization,8,10,0,6,8,0,14,4,2,0,0,6,2,0,0,0,0,QCM-Video-Video-QCM-Video-QCM-QCM-QCM-Video-Video-QCM-QCM-Video-QCM,QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
6113,Dusseault,Engineering,2019,444,11,5,6,0.45,45,Medium-Low Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
6114,Dusseault,Engineering,2019,445,8,4,4,0.55,54,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,Video-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6115,Dusseault,Engineering,2019,446,30,18,12,0.59,59,Medium-High Digitalization,10,8,0,8,8,0,16,6,2,0,0,8,0,0,0,0,0,Video-Video-Video-Video-QCM-Video-QCM-QCM-QCM-QCM-Video-Video-QCM-Video-QCM-QCM,Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
6116,Dusseault,Engineering,2019,447,22,20,2,0.93,93,High Digitalization,9,10,1,5,8,1,14,3,0,2,0,6,2,1,0,0,0,Video-QCM-QCM-Video-Video-QCM-Video-QCM-QCM-QCM-QCM-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 3H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-Exam Duration: 1H
6117,Malboeuf,Engineering,2019,448,6,5,1,0.76,76,Medium-High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0,QCM-Video-QCM-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6118,Malboeuf,Engineering,2019,449,18,10,8,0.54,54,Medium-High Digitalization,3,6,1,3,5,1,9,3,0,0,0,4,1,1,0,0,0,Video-Video-Video-QCM-QCM-QCM-QCM-QCM-Exam,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6119,Malboeuf,Engineering,2019,450,23,12,11,0.53,53,Medium-High Digitalization,6,6,0,4,6,0,10,3,0,1,0,6,0,0,0,0,0,Video-QCM-QCM-Video-QCM-Video-QCM-QCM-Video-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H
6120,Malboeuf,Engineering,2019,451,14,13,1,0.9,90,High Digitalization,5,8,0,4,8,0,12,3,1,0,0,8,0,0,0,0,0,QCM-Video-Video-QCM-Video-QCM-QCM-QCM-QCM-QCM-QCM-Video,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
6121,Malboeuf,Engineering,2019,452,12,2,10,0.16,16,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
6122,Malboeuf,Engineering,2019,453,30,1,29,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6123,Malboeuf,Engineering,2019,454,23,1,22,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6124,Malboeuf,Engineering,2019,455,7,1,6,0.11,10,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6125,Malboeuf,Engineering,2019,456,8,2,6,0.24,23,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
6126,Malboeuf,Engineering,2019,457,60,50,10,0.83,82,High Digitalization,18,28,4,16,24,4,44,14,2,0,0,20,4,4,0,0,0,Video-QCM-Video-QCM-QCM-QCM-QCM-QCM-QCM-QCM-Video-Exam-QCM-QCM-QCM-Video-Video-QCM-Video-Video-QCM-QCM-Exam-Video-QCM-QCM-Video-QCM-Video-Video-QCM-QCM-Exam-Video-QCM-Video-QCM-QCM-Video-Video-QCM-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Exam Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Exam Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
6127,Malboeuf,Engineering,2019,458,6,0,6,0.06,5,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6128,Malboeuf,Engineering,2019,459,29,16,13,0.54,53,Medium-High Digitalization,6,10,0,5,8,0,13,4,1,0,0,6,2,0,0,0,0,Video-QCM-Video-QCM-QCM-QCM-Video-QCM-QCM-Video-QCM-QCM-Video,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H
6129,Malboeuf,Engineering,2019,460,22,18,4,0.83,82,High Digitalization,6,11,1,5,10,1,16,4,1,0,0,9,1,1,0,0,0,Video-QCM-QCM-Video-QCM-QCM-Video-QCM-QCM-QCM-Video-QCM-Video-QCM-QCM-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6130,Malboeuf,Engineering,2019,461,36,3,33,0.08,8,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6131,Malboeuf,Engineering,2019,462,11,2,9,0.15,14,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,QCM-QCM,QCM Duration: 1H-QCM Duration: 1H
6132,Malboeuf,Engineering,2019,463,22,20,2,0.92,91,High Digitalization,9,11,0,5,10,0,15,3,1,0,1,9,1,0,0,0,0,Video-QCM-QCM-Video-QCM-QCM-QCM-Video-QCM-Video-QCM-Video-QCM-QCM-QCM,Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6133,Malboeuf,Engineering,2019,464,37,22,15,0.6,59,Medium-High Digitalization,7,13,2,6,9,1,16,5,1,0,0,5,4,0,1,0,0,Video-QCM-Video-Video-QCM-QCM-QCM-Video-QCM-QCM-QCM-Video-QCM-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 2H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 2H
6134,Malboeuf,Engineering,2019,465,34,10,24,0.29,28,Medium-Low Digitalization,4,6,0,2,6,0,8,1,0,1,0,6,0,0,0,0,0,QCM-Video-QCM-QCM-QCM-QCM-QCM-Video,QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
6135,Edin,Engineering,2019,466,19,11,8,0.59,58,Medium-High Digitalization,4,6,1,4,6,1,11,4,0,0,0,6,0,1,0,0,0,Video-Video-QCM-QCM-Video-QCM-QCM-QCM-QCM-Video-Exam,Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
6136,Edin,Engineering,2019,467,38,15,23,0.38,38,Medium-Low Digitalization,6,8,1,3,8,1,12,2,0,0,1,8,0,1,0,0,0,QCM-QCM-Video-QCM-QCM-QCM-Video-QCM-QCM-Video-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 4H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6137,Edin,Engineering,2019,468,32,19,13,0.6,59,Medium-High Digitalization,8,10,1,6,9,1,16,5,0,1,0,8,1,1,0,0,0,Video-QCM-Video-QCM-Video-QCM-QCM-Video-Video-QCM-QCM-QCM-QCM-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Video Duration: 3H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6138,Edin,Engineering,2019,469,5,1,4,0.23,23,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,QCM,QCM Duration: 1H
6139,Edin,Engineering,2019,470,37,37,0,0.99,98,High Digitalization,16,18,3,12,15,3,30,9,2,1,0,12,3,3,0,0,0,QCM-Video-Video-QCM-Video-QCM-QCM-Video-QCM-QCM-Exam-QCM-QCM-QCM-Video-Video-Video-QCM-QCM-Exam-QCM-Video-Video-Video-QCM-Video-QCM-QCM-Video-Exam,QCM Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 3H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Exam Duration: 1H-QCM Duration: 2H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
6140,Edin,Engineering,2019,471,21,7,14,0.32,31,Medium-Low Digitalization,2,5,0,2,4,0,6,2,0,0,0,3,1,0,0,0,0,QCM-Video-Video-QCM-QCM-QCM,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6141,Edin,Engineering,2019,472,31,8,23,0.26,26,Medium-Low Digitalization,1,6,1,1,6,1,8,1,0,0,0,6,0,1,0,0,0,QCM-QCM-Video-QCM-QCM-QCM-QCM-Exam,QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6142,Bressan,Engineering,2019,473,11,9,2,0.77,77,Medium-High Digitalization,3,6,0,2,6,0,8,1,1,0,0,6,0,0,0,0,0,QCM-Video-QCM-QCM-QCM-QCM-QCM-Video,QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
6143,Bressan,Engineering,2019,474,24,4,20,0.19,18,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,Video-QCM-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6144,Bressan,Engineering,2019,475,39,9,30,0.22,22,Medium-Low Digitalization,3,6,0,2,5,0,7,1,1,0,0,4,1,0,0,0,0,Video-Video-QCM-QCM-QCM-QCM-QCM,Video Duration: 1H-Video Duration: 2H-QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6145,Bressan,Engineering,2019,476,33,29,4,0.86,86,High Digitalization,15,13,1,14,8,1,23,13,1,0,0,3,5,1,0,0,0,Video-Video-QCM-Video-Video-Video-Video-QCM-Video-Video-Video-QCM-Video-QCM-QCM-QCM-Video-QCM-Video-Video-QCM-Video-Exam,Video Duration: 1H-Video Duration: 2H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Exam Duration: 1H
6146,Bressan,Engineering,2019,477,28,5,23,0.17,17,Low Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H
6147,Bressan,Engineering,2019,478,24,11,13,0.48,47,Medium-Low Digitalization,4,7,0,4,6,0,10,4,0,0,0,5,1,0,0,0,0,QCM-Video-Video-QCM-QCM-Video-QCM-QCM-QCM-Video,QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 2H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
6148,Bressan,Engineering,2019,479,16,13,3,0.82,82,High Digitalization,4,8,1,4,7,1,12,4,0,0,0,6,1,1,0,0,0,Video-QCM-Video-QCM-Video-QCM-QCM-QCM-QCM-Video-QCM-Exam,Video Duration: 1H-QCM Duration: 2H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6149,Bressan,Engineering,2019,480,14,6,8,0.45,44,Medium-Low Digitalization,2,4,0,1,4,0,5,0,1,0,0,4,0,0,0,0,0,Video-QCM-QCM-QCM-QCM,Video Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6150,Arcement,Engineering,2019,481,15,9,6,0.59,58,Medium-High Digitalization,3,5,1,3,5,1,9,3,0,0,0,5,0,1,0,0,0,Video-QCM-QCM-QCM-QCM-Video-QCM-Video-Exam,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Exam Duration: 1H
6151,Arcement,Engineering,2019,482,31,17,14,0.54,53,Medium-High Digitalization,10,7,0,7,7,0,14,6,0,0,1,7,0,0,0,0,0,Video-QCM-QCM-Video-Video-QCM-Video-Video-QCM-Video-QCM-QCM-QCM-Video,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 4H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H
6152,Arcement,Engineering,2019,483,12,3,9,0.26,25,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,Video-QCM-QCM,Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6153,Arcement,Engineering,2019,484,6,4,2,0.7,69,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0,QCM-Video-QCM-QCM,QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H
6154,Arcement,Engineering,2019,485,36,19,17,0.53,53,Medium-High Digitalization,7,10,2,4,8,2,14,3,0,0,1,6,2,2,0,0,0,QCM-QCM-QCM-Video-Video-QCM-Exam-QCM-QCM-QCM-Video-Video-QCM-Exam,QCM Duration: 2H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 4H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
6155,Arcement,Engineering,2019,486,29,24,5,0.84,84,High Digitalization,13,10,1,12,9,1,22,11,1,0,0,8,1,1,0,0,0,QCM-Video-Video-Video-QCM-Video-Video-QCM-QCM-Video-Video-QCM-Video-QCM-Video-QCM-Video-Video-Video-QCM-QCM-Exam,QCM Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-QCM Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-QCM Duration: 1H-QCM Duration: 1H-Exam Duration: 1H
