Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization
62,Viverette,Mathematics,2018,814,41,13,28,0.31,31,Medium-Low Digitalization
62,Viverette,Mathematics,2018,815,18,8,10,0.44,44,Medium-Low Digitalization
62,Viverette,Mathematics,2018,816,9,3,6,0.35,34,Medium-Low Digitalization
62,Viverette,Mathematics,2018,817,10,2,8,0.23,23,Medium-Low Digitalization
62,Viverette,Mathematics,2018,818,24,17,7,0.73,72,Medium-High Digitalization
62,Viverette,Mathematics,2018,819,16,7,9,0.44,43,Medium-Low Digitalization
62,Viverette,Mathematics,2018,820,36,27,9,0.74,74,Medium-High Digitalization
62,Viverette,Mathematics,2018,821,10,6,4,0.58,57,Medium-High Digitalization
62,Viverette,Mathematics,2018,822,34,27,7,0.79,79,Medium-High Digitalization
62,Viverette,Mathematics,2018,823,24,18,6,0.77,77,Medium-High Digitalization
62,Viverette,Mathematics,2018,824,7,0,7,0.01,1,Low Digitalization
63,Merry,Mathematics,2018,825,14,3,11,0.23,22,Medium-Low Digitalization
63,Merry,Mathematics,2018,826,16,6,10,0.35,34,Medium-Low Digitalization
63,Merry,Mathematics,2018,827,21,4,17,0.2,20,Low Digitalization
63,Merry,Mathematics,2018,828,7,1,6,0.17,16,Low Digitalization
63,Merry,Mathematics,2018,829,11,2,9,0.17,17,Low Digitalization
63,Merry,Mathematics,2018,830,29,9,20,0.31,30,Medium-Low Digitalization
63,Merry,Mathematics,2018,831,27,5,22,0.18,17,Low Digitalization
63,Merry,Mathematics,2018,832,29,9,20,0.3,30,Medium-Low Digitalization
63,Merry,Mathematics,2018,833,31,3,28,0.1,9,Low Digitalization
63,Merry,Mathematics,2018,834,37,4,33,0.11,11,Low Digitalization
63,Merry,Mathematics,2018,835,19,11,8,0.55,55,Medium-High Digitalization
63,Merry,Mathematics,2018,836,6,3,3,0.43,43,Medium-Low Digitalization
63,Merry,Mathematics,2018,837,31,14,17,0.45,45,Medium-Low Digitalization
63,Merry,Mathematics,2018,838,57,30,27,0.53,53,Medium-High Digitalization
63,Merry,Mathematics,2018,839,21,14,7,0.66,65,Medium-High Digitalization
63,Merry,Mathematics,2018,840,35,3,32,0.08,8,Low Digitalization
64,Billiet,Mathematics,2018,841,13,8,5,0.63,62,Medium-High Digitalization
64,Billiet,Mathematics,2018,842,20,10,10,0.49,48,Medium-Low Digitalization
64,Billiet,Mathematics,2018,843,24,18,6,0.75,75,Medium-High Digitalization
64,Billiet,Mathematics,2018,844,7,3,4,0.5,49,Medium-Low Digitalization
64,Billiet,Mathematics,2018,845,23,18,5,0.78,78,Medium-High Digitalization
64,Billiet,Mathematics,2018,846,18,15,3,0.85,85,High Digitalization
64,Billiet,Mathematics,2018,847,10,1,9,0.12,12,Low Digitalization
64,Billiet,Mathematics,2018,848,15,7,8,0.45,44,Medium-Low Digitalization
64,Billiet,Mathematics,2018,849,16,15,1,0.93,92,High Digitalization
64,Billiet,Mathematics,2018,850,13,8,5,0.64,64,Medium-High Digitalization
64,Billiet,Mathematics,2018,851,12,9,3,0.77,76,Medium-High Digitalization
64,Billiet,Mathematics,2018,852,14,1,13,0.08,8,Low Digitalization
64,Billiet,Mathematics,2018,853,22,8,14,0.36,35,Medium-Low Digitalization
64,Billiet,Mathematics,2018,854,6,0,6,0.01,1,Low Digitalization
64,Billiet,Mathematics,2018,855,31,19,12,0.61,60,Medium-High Digitalization
64,Billiet,Mathematics,2018,856,5,4,1,0.84,83,High Digitalization
64,Billiet,Mathematics,2018,857,7,5,2,0.71,71,Medium-High Digitalization
64,Billiet,Mathematics,2018,858,7,2,5,0.28,28,Medium-Low Digitalization
64,Billiet,Mathematics,2018,859,8,5,3,0.64,64,Medium-High Digitalization
64,Billiet,Mathematics,2018,860,14,11,3,0.76,76,Medium-High Digitalization
64,Billiet,Mathematics,2018,861,14,10,4,0.72,71,Medium-High Digitalization
64,Billiet,Mathematics,2018,862,9,3,6,0.38,38,Medium-Low Digitalization
64,Billiet,Mathematics,2018,863,20,16,4,0.82,82,High Digitalization
64,Billiet,Mathematics,2018,864,7,1,6,0.2,20,Low Digitalization
64,Billiet,Mathematics,2018,865,29,13,16,0.44,44,Medium-Low Digitalization
64,Billiet,Mathematics,2018,866,29,12,17,0.42,42,Medium-Low Digitalization
65,Prevatt,Mathematics,2018,867,7,1,6,0.18,17,Low Digitalization
65,Prevatt,Mathematics,2018,868,44,11,33,0.25,24,Medium-Low Digitalization
65,Prevatt,Mathematics,2018,869,25,17,8,0.7,69,Medium-High Digitalization
65,Prevatt,Mathematics,2018,870,15,10,5,0.68,68,Medium-High Digitalization
65,Prevatt,Mathematics,2018,871,6,6,0,0.94,93,High Digitalization
65,Prevatt,Mathematics,2018,872,13,1,12,0.08,8,Low Digitalization
65,Prevatt,Mathematics,2018,873,32,10,22,0.31,31,Medium-Low Digitalization
65,Prevatt,Mathematics,2018,874,10,2,8,0.16,15,Low Digitalization
65,Prevatt,Mathematics,2018,875,6,2,4,0.29,28,Medium-Low Digitalization
65,Prevatt,Mathematics,2018,876,6,1,5,0.2,20,Low Digitalization
65,Prevatt,Mathematics,2018,877,12,7,5,0.55,55,Medium-High Digitalization
65,Prevatt,Mathematics,2018,878,10,8,2,0.85,85,High Digitalization
65,Prevatt,Mathematics,2018,879,11,8,3,0.74,74,Medium-High Digitalization
65,Prevatt,Mathematics,2018,880,45,31,14,0.7,69,Medium-High Digitalization
65,Prevatt,Mathematics,2018,881,5,1,4,0.16,15,Low Digitalization
65,Prevatt,Mathematics,2018,882,11,4,7,0.34,33,Medium-Low Digitalization
65,Prevatt,Mathematics,2018,883,40,14,26,0.35,34,Medium-Low Digitalization
65,Prevatt,Mathematics,2018,884,38,26,12,0.68,68,Medium-High Digitalization
65,Prevatt,Mathematics,2018,885,21,1,20,0.07,6,Low Digitalization
65,Prevatt,Mathematics,2018,886,30,2,28,0.07,7,Low Digitalization
66,Houde,Mathematics,2018,887,33,27,6,0.83,82,High Digitalization
66,Houde,Mathematics,2018,888,27,12,15,0.45,45,Medium-Low Digitalization
66,Houde,Mathematics,2018,889,30,4,26,0.12,12,Low Digitalization
66,Houde,Mathematics,2018,890,36,1,35,0.03,3,Low Digitalization
66,Houde,Mathematics,2018,891,47,23,24,0.49,48,Medium-Low Digitalization
66,Houde,Mathematics,2018,892,19,15,4,0.81,81,High Digitalization
66,Houde,Mathematics,2018,893,35,15,20,0.42,42,Medium-Low Digitalization
66,Houde,Mathematics,2018,894,6,2,4,0.27,27,Medium-Low Digitalization
66,Houde,Mathematics,2018,895,10,1,9,0.14,13,Low Digitalization
66,Houde,Mathematics,2018,896,12,2,10,0.15,14,Low Digitalization
66,Houde,Mathematics,2018,897,13,7,6,0.51,51,Medium-High Digitalization
66,Houde,Mathematics,2018,898,51,48,3,0.95,94,High Digitalization
66,Houde,Mathematics,2018,899,57,14,43,0.24,23,Medium-Low Digitalization
67,Delahoussaye,Mathematics,2018,900,50,10,40,0.2,19,Low Digitalization
67,Delahoussaye,Mathematics,2018,901,54,22,32,0.41,41,Medium-Low Digitalization
67,Delahoussaye,Mathematics,2018,902,48,18,30,0.38,37,Medium-Low Digitalization
67,Delahoussaye,Mathematics,2018,903,31,24,7,0.78,78,Medium-High Digitalization
67,Delahoussaye,Mathematics,2018,904,22,2,20,0.1,9,Low Digitalization
67,Delahoussaye,Mathematics,2018,905,13,7,6,0.55,55,Medium-High Digitalization
67,Delahoussaye,Mathematics,2018,906,23,10,13,0.41,41,Medium-Low Digitalization
67,Delahoussaye,Mathematics,2018,907,57,7,50,0.12,11,Low Digitalization
67,Delahoussaye,Mathematics,2018,908,33,18,15,0.56,55,Medium-High Digitalization
67,Delahoussaye,Mathematics,2018,909,8,4,4,0.48,47,Medium-Low Digitalization
67,Delahoussaye,Mathematics,2018,910,14,3,11,0.24,24,Medium-Low Digitalization
67,Delahoussaye,Mathematics,2018,911,12,3,9,0.28,27,Medium-Low Digitalization
68,Dilly,Mathematics,2018,912,45,4,41,0.08,8,Low Digitalization
68,Dilly,Mathematics,2018,913,48,25,23,0.52,51,Medium-High Digitalization
68,Dilly,Mathematics,2018,914,52,17,35,0.32,32,Medium-Low Digitalization
68,Dilly,Mathematics,2018,915,9,4,5,0.4,39,Medium-Low Digitalization
68,Dilly,Mathematics,2018,916,9,6,3,0.67,66,Medium-High Digitalization
68,Dilly,Mathematics,2018,917,17,10,7,0.61,61,Medium-High Digitalization
68,Dilly,Mathematics,2018,918,10,10,0,0.97,97,High Digitalization
68,Dilly,Mathematics,2018,919,15,11,4,0.73,72,Medium-High Digitalization
68,Dilly,Mathematics,2018,920,10,5,5,0.52,52,Medium-High Digitalization
68,Dilly,Mathematics,2018,921,35,8,27,0.23,22,Medium-Low Digitalization
68,Dilly,Mathematics,2018,922,8,7,1,0.81,81,High Digitalization
68,Dilly,Mathematics,2018,923,15,14,1,0.93,93,High Digitalization
68,Dilly,Mathematics,2018,924,21,10,11,0.46,46,Medium-Low Digitalization
68,Dilly,Mathematics,2018,925,16,9,7,0.54,53,Medium-High Digitalization
68,Dilly,Mathematics,2018,926,59,24,35,0.4,40,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,927,14,5,9,0.38,38,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,928,6,3,3,0.42,42,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,929,30,8,22,0.28,27,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,930,22,21,1,0.96,95,High Digitalization
69,Rosselle,Mathematics,2018,931,6,5,1,0.79,78,Medium-High Digitalization
69,Rosselle,Mathematics,2018,932,17,2,15,0.11,10,Low Digitalization
69,Rosselle,Mathematics,2018,933,12,10,2,0.82,82,High Digitalization
69,Rosselle,Mathematics,2018,934,24,2,22,0.06,6,Low Digitalization
69,Rosselle,Mathematics,2018,935,6,1,5,0.15,14,Low Digitalization
69,Rosselle,Mathematics,2018,936,28,24,4,0.87,87,High Digitalization
69,Rosselle,Mathematics,2018,937,37,7,30,0.19,19,Low Digitalization
69,Rosselle,Mathematics,2018,938,19,10,9,0.52,52,Medium-High Digitalization
69,Rosselle,Mathematics,2018,939,19,14,5,0.75,75,Medium-High Digitalization
69,Rosselle,Mathematics,2018,940,6,0,6,0.08,7,Low Digitalization
69,Rosselle,Mathematics,2018,941,28,7,21,0.26,25,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,942,38,11,27,0.3,30,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,943,15,4,11,0.24,24,Medium-Low Digitalization
69,Rosselle,Mathematics,2018,944,37,22,15,0.59,59,Medium-High Digitalization
69,Rosselle,Mathematics,2018,945,26,7,19,0.26,25,Medium-Low Digitalization
1,Michelin,Languages,2019,1,15,10,5,0.64,64,Medium-High Digitalization
1,Michelin,Languages,2019,2,49,4,45,0.08,8,Low Digitalization
1,Michelin,Languages,2019,3,46,15,31,0.33,33,Medium-Low Digitalization
1,Michelin,Languages,2019,4,28,24,4,0.87,86,High Digitalization
1,Michelin,Languages,2019,5,30,10,20,0.33,32,Medium-Low Digitalization
1,Michelin,Languages,2019,6,5,1,4,0.18,18,Low Digitalization
1,Michelin,Languages,2019,7,14,9,5,0.64,63,Medium-High Digitalization
1,Michelin,Languages,2019,8,15,12,3,0.78,78,Medium-High Digitalization
1,Michelin,Languages,2019,9,36,18,18,0.51,50,Medium-Low Digitalization
1,Michelin,Languages,2019,10,16,12,4,0.72,72,Medium-High Digitalization
1,Michelin,Languages,2019,11,60,7,53,0.12,11,Low Digitalization
1,Michelin,Languages,2019,12,26,14,12,0.52,52,Medium-High Digitalization
1,Michelin,Languages,2019,13,5,1,4,0.25,24,Medium-Low Digitalization
1,Michelin,Languages,2019,14,15,4,11,0.25,25,Medium-Low Digitalization
1,Michelin,Languages,2019,15,38,0,38,0.01,1,Low Digitalization
2,Pinsonneault,Languages,2019,16,5,3,2,0.53,53,Medium-High Digitalization
2,Pinsonneault,Languages,2019,17,32,8,24,0.25,24,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,18,11,1,10,0.05,5,Low Digitalization
2,Pinsonneault,Languages,2019,19,8,2,6,0.3,29,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,20,17,0,17,0.02,2,Low Digitalization
2,Pinsonneault,Languages,2019,21,9,6,3,0.68,67,Medium-High Digitalization
2,Pinsonneault,Languages,2019,22,15,0,15,0.02,2,Low Digitalization
2,Pinsonneault,Languages,2019,23,27,18,9,0.65,64,Medium-High Digitalization
2,Pinsonneault,Languages,2019,24,5,2,3,0.41,41,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,25,25,20,6,0.78,78,Medium-High Digitalization
2,Pinsonneault,Languages,2019,26,49,1,48,0.01,1,Low Digitalization
2,Pinsonneault,Languages,2019,27,37,13,24,0.35,35,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,28,36,24,12,0.68,68,Medium-High Digitalization
2,Pinsonneault,Languages,2019,29,19,6,13,0.3,29,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,30,6,2,4,0.31,30,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,31,12,4,8,0.35,35,Medium-Low Digitalization
2,Pinsonneault,Languages,2019,32,32,26,6,0.82,82,High Digitalization
2,Pinsonneault,Languages,2019,33,19,1,18,0.06,6,Low Digitalization
2,Pinsonneault,Languages,2019,34,13,5,8,0.41,40,Medium-Low Digitalization
3,Legard,Languages,2019,35,40,39,1,0.96,96,High Digitalization
3,Legard,Languages,2019,36,13,9,4,0.7,70,Medium-High Digitalization
3,Legard,Languages,2019,37,54,8,46,0.14,14,Low Digitalization
3,Legard,Languages,2019,38,52,5,47,0.09,8,Low Digitalization
3,Legard,Languages,2019,39,40,18,22,0.45,44,Medium-Low Digitalization
4,Nolet,Languages,2019,40,25,12,13,0.49,49,Medium-Low Digitalization
4,Nolet,Languages,2019,41,7,5,2,0.73,72,Medium-High Digitalization
4,Nolet,Languages,2019,42,37,6,31,0.16,15,Low Digitalization
4,Nolet,Languages,2019,43,56,8,48,0.14,13,Low Digitalization
4,Nolet,Languages,2019,44,30,6,24,0.19,18,Low Digitalization
4,Nolet,Languages,2019,45,30,4,26,0.14,14,Low Digitalization
4,Nolet,Languages,2019,46,9,1,8,0.14,14,Low Digitalization
4,Nolet,Languages,2019,47,32,4,28,0.12,12,Low Digitalization
4,Nolet,Languages,2019,48,48,18,30,0.38,37,Medium-Low Digitalization
4,Nolet,Languages,2019,49,13,9,4,0.69,69,Medium-High Digitalization
4,Nolet,Languages,2019,50,40,9,31,0.21,21,Medium-Low Digitalization
4,Nolet,Languages,2019,51,5,0,5,0.02,2,Low Digitalization
4,Nolet,Languages,2019,52,11,6,5,0.57,57,Medium-High Digitalization
4,Nolet,Languages,2019,53,31,12,19,0.38,38,Medium-Low Digitalization
5,Herpin,Languages,2019,54,32,22,10,0.69,68,Medium-High Digitalization
5,Herpin,Languages,2019,55,18,14,4,0.78,78,Medium-High Digitalization
5,Herpin,Languages,2019,56,15,15,0,1.0,99,High Digitalization
5,Herpin,Languages,2019,57,36,30,6,0.82,82,High Digitalization
5,Herpin,Languages,2019,58,12,0,12,0.02,2,Low Digitalization
5,Herpin,Languages,2019,59,40,31,9,0.79,78,Medium-High Digitalization
5,Herpin,Languages,2019,60,6,2,4,0.38,37,Medium-Low Digitalization
5,Herpin,Languages,2019,61,10,4,6,0.38,37,Medium-Low Digitalization
5,Herpin,Languages,2019,62,15,4,11,0.26,25,Medium-Low Digitalization
6,Barre,Languages,2019,63,45,34,11,0.75,75,Medium-High Digitalization
6,Barre,Languages,2019,64,56,46,10,0.81,81,High Digitalization
6,Barre,Languages,2019,65,15,0,15,0.02,2,Low Digitalization
6,Barre,Languages,2019,66,33,33,0,0.99,99,High Digitalization
6,Barre,Languages,2019,67,27,25,2,0.93,92,High Digitalization
6,Barre,Languages,2019,68,12,10,2,0.83,83,High Digitalization
7,Mathia,Languages,2019,69,5,3,2,0.51,51,Medium-High Digitalization
7,Mathia,Languages,2019,70,15,7,8,0.44,44,Medium-Low Digitalization
7,Mathia,Languages,2019,71,16,13,3,0.83,83,High Digitalization
7,Mathia,Languages,2019,72,21,18,3,0.83,83,High Digitalization
7,Mathia,Languages,2019,73,33,15,18,0.44,44,Medium-Low Digitalization
7,Mathia,Languages,2019,74,26,9,17,0.34,33,Medium-Low Digitalization
7,Mathia,Languages,2019,75,12,7,5,0.59,59,Medium-High Digitalization
7,Mathia,Languages,2019,76,8,0,8,0.06,5,Low Digitalization
7,Mathia,Languages,2019,77,36,8,28,0.22,22,Medium-Low Digitalization
7,Mathia,Languages,2019,78,25,11,14,0.42,42,Medium-Low Digitalization
8,Giard,History,2019,79,58,14,44,0.24,23,Medium-Low Digitalization
8,Giard,History,2019,80,34,18,16,0.54,53,Medium-High Digitalization
8,Giard,History,2019,81,34,5,29,0.15,15,Low Digitalization
8,Giard,History,2019,82,26,15,11,0.57,57,Medium-High Digitalization
8,Giard,History,2019,83,24,10,14,0.41,41,Medium-Low Digitalization
8,Giard,History,2019,84,7,2,5,0.33,33,Medium-Low Digitalization
9,Palin,History,2019,85,15,5,10,0.32,32,Medium-Low Digitalization
9,Palin,History,2019,86,52,37,15,0.72,71,Medium-High Digitalization
9,Palin,History,2019,87,45,45,0,1.0,99,High Digitalization
9,Palin,History,2019,88,15,7,8,0.46,46,Medium-Low Digitalization
9,Palin,History,2019,89,50,7,43,0.14,13,Low Digitalization
9,Palin,History,2019,90,47,25,22,0.54,53,Medium-High Digitalization
9,Palin,History,2019,91,6,2,4,0.25,25,Medium-Low Digitalization
9,Palin,History,2019,92,41,19,22,0.46,45,Medium-Low Digitalization
9,Palin,History,2019,93,23,9,14,0.41,40,Medium-Low Digitalization
9,Palin,History,2019,94,16,3,13,0.21,21,Medium-Low Digitalization
9,Palin,History,2019,95,25,9,16,0.36,36,Medium-Low Digitalization
9,Palin,History,2019,96,38,11,27,0.28,28,Medium-Low Digitalization
10,Meche,History,2019,97,17,17,0,0.99,99,High Digitalization
10,Meche,History,2019,98,16,0,16,0.01,1,Low Digitalization
10,Meche,History,2019,99,5,4,1,0.75,74,Medium-High Digitalization
10,Meche,History,2019,100,10,4,6,0.38,37,Medium-Low Digitalization
10,Meche,History,2019,101,10,3,7,0.29,29,Medium-Low Digitalization
10,Meche,History,2019,102,7,5,2,0.76,75,Medium-High Digitalization
10,Meche,History,2019,103,11,2,9,0.18,18,Low Digitalization
10,Meche,History,2019,104,34,6,28,0.17,16,Low Digitalization
10,Meche,History,2019,105,9,8,1,0.94,94,High Digitalization
10,Meche,History,2019,106,5,5,0,0.96,95,High Digitalization
10,Meche,History,2019,107,30,30,0,0.98,98,High Digitalization
10,Meche,History,2019,108,10,7,3,0.7,70,Medium-High Digitalization
10,Meche,History,2019,109,19,11,8,0.58,57,Medium-High Digitalization
10,Meche,History,2019,110,27,24,3,0.9,89,High Digitalization
10,Meche,History,2019,111,15,12,3,0.83,83,High Digitalization
10,Meche,History,2019,112,11,0,11,0.01,1,Low Digitalization
10,Meche,History,2019,113,22,12,10,0.55,54,Medium-High Digitalization
10,Meche,History,2019,114,40,12,28,0.31,30,Medium-Low Digitalization
10,Meche,History,2019,115,26,9,17,0.34,33,Medium-Low Digitalization
10,Meche,History,2019,116,8,8,0,0.97,96,High Digitalization
10,Meche,History,2019,117,14,14,0,1.0,99,High Digitalization
10,Meche,History,2019,118,32,11,21,0.34,33,Medium-Low Digitalization
11,Guillemette,History,2019,119,9,7,2,0.75,74,Medium-High Digitalization
11,Guillemette,History,2019,120,13,1,12,0.08,8,Low Digitalization
11,Guillemette,History,2019,121,5,3,2,0.7,69,Medium-High Digitalization
11,Guillemette,History,2019,122,15,14,1,0.96,96,High Digitalization
11,Guillemette,History,2019,123,9,8,1,0.84,84,High Digitalization
11,Guillemette,History,2019,124,8,0,8,0.01,1,Low Digitalization
11,Guillemette,History,2019,125,21,6,15,0.3,29,Medium-Low Digitalization
11,Guillemette,History,2019,126,41,20,21,0.48,48,Medium-Low Digitalization
11,Guillemette,History,2019,127,12,12,0,1.0,99,High Digitalization
11,Guillemette,History,2019,128,37,1,36,0.04,3,Low Digitalization
11,Guillemette,History,2019,129,30,26,4,0.87,87,High Digitalization
11,Guillemette,History,2019,130,16,4,12,0.22,22,Medium-Low Digitalization
11,Guillemette,History,2019,131,13,11,2,0.83,83,High Digitalization
11,Guillemette,History,2019,132,28,1,27,0.02,2,Low Digitalization
11,Guillemette,History,2019,133,38,37,1,0.97,96,High Digitalization
11,Guillemette,History,2019,134,10,9,1,0.86,86,High Digitalization
11,Guillemette,History,2019,135,35,9,26,0.25,24,Medium-Low Digitalization
11,Guillemette,History,2019,136,11,6,5,0.58,58,Medium-High Digitalization
11,Guillemette,History,2019,137,6,0,6,0.05,4,Low Digitalization
11,Guillemette,History,2019,138,15,2,13,0.14,14,Low Digitalization
12,Dessert,History,2019,139,39,21,18,0.55,55,Medium-High Digitalization
12,Dessert,History,2019,140,43,38,5,0.87,87,High Digitalization
12,Dessert,History,2019,141,10,1,9,0.09,9,Low Digitalization
12,Dessert,History,2019,142,15,7,8,0.47,47,Medium-Low Digitalization
12,Dessert,History,2019,143,30,24,6,0.8,79,Medium-High Digitalization
12,Dessert,History,2019,144,35,4,31,0.11,11,Low Digitalization
12,Dessert,History,2019,145,14,10,4,0.7,69,Medium-High Digitalization
12,Dessert,History,2019,146,10,10,0,0.97,97,High Digitalization
12,Dessert,History,2019,147,8,5,3,0.68,68,Medium-High Digitalization
12,Dessert,History,2019,148,28,9,19,0.33,33,Medium-Low Digitalization
12,Dessert,History,2019,149,22,2,20,0.07,7,Low Digitalization
12,Dessert,History,2019,150,10,3,7,0.25,25,Medium-Low Digitalization
12,Dessert,History,2019,151,19,17,2,0.87,87,High Digitalization
12,Dessert,History,2019,152,12,11,1,0.95,94,High Digitalization
12,Dessert,History,2019,153,9,3,6,0.38,37,Medium-Low Digitalization
12,Dessert,History,2019,154,38,24,14,0.63,63,Medium-High Digitalization
12,Dessert,History,2019,155,56,31,25,0.55,55,Medium-High Digitalization
13,Deman,History,2019,156,41,12,29,0.29,29,Medium-Low Digitalization
13,Deman,History,2019,157,15,1,14,0.04,4,Low Digitalization
13,Deman,History,2019,158,15,11,4,0.76,75,Medium-High Digitalization
13,Deman,History,2019,159,9,9,0,0.95,95,High Digitalization
13,Deman,History,2019,160,36,13,23,0.35,35,Medium-Low Digitalization
13,Deman,History,2019,161,8,3,5,0.44,43,Medium-Low Digitalization
13,Deman,History,2019,162,6,3,3,0.48,47,Medium-Low Digitalization
13,Deman,History,2019,163,18,16,2,0.87,86,High Digitalization
13,Deman,History,2019,164,15,6,9,0.42,41,Medium-Low Digitalization
13,Deman,History,2019,165,24,22,2,0.91,90,High Digitalization
13,Deman,History,2019,166,12,5,7,0.43,42,Medium-Low Digitalization
13,Deman,History,2019,167,8,5,3,0.64,63,Medium-High Digitalization
13,Deman,History,2019,168,30,10,20,0.35,34,Medium-Low Digitalization
13,Deman,History,2019,169,28,14,14,0.49,49,Medium-Low Digitalization
13,Deman,History,2019,170,14,4,10,0.29,29,Medium-Low Digitalization
13,Deman,History,2019,171,19,8,11,0.42,41,Medium-Low Digitalization
13,Deman,History,2019,172,15,14,1,0.9,90,High Digitalization
13,Deman,History,2019,173,8,1,7,0.1,9,Low Digitalization
13,Deman,History,2019,174,16,10,6,0.63,63,Medium-High Digitalization
13,Deman,History,2019,175,16,10,6,0.61,61,Medium-High Digitalization
13,Deman,History,2019,176,23,23,0,1.0,99,High Digitalization
14,Bruneau,History,2019,177,53,26,27,0.49,49,Medium-Low Digitalization
14,Bruneau,History,2019,178,26,17,9,0.66,66,Medium-High Digitalization
14,Bruneau,History,2019,179,13,7,6,0.55,55,Medium-High Digitalization
14,Bruneau,History,2019,180,5,2,3,0.43,42,Medium-Low Digitalization
14,Bruneau,History,2019,181,12,3,9,0.24,24,Medium-Low Digitalization
14,Bruneau,History,2019,182,8,4,4,0.45,44,Medium-Low Digitalization
14,Bruneau,History,2019,183,35,16,19,0.47,46,Medium-Low Digitalization
14,Bruneau,History,2019,184,12,1,11,0.09,9,Low Digitalization
14,Bruneau,History,2019,185,5,5,0,0.93,93,High Digitalization
14,Bruneau,History,2019,186,22,5,17,0.22,22,Medium-Low Digitalization
14,Bruneau,History,2019,187,32,30,2,0.94,94,High Digitalization
14,Bruneau,History,2019,188,36,27,9,0.75,74,Medium-High Digitalization
14,Bruneau,History,2019,189,7,3,4,0.4,40,Medium-Low Digitalization
14,Bruneau,History,2019,190,20,5,15,0.24,24,Medium-Low Digitalization
14,Bruneau,History,2019,191,6,6,0,1.0,99,High Digitalization
14,Bruneau,History,2019,192,36,0,36,0.01,1,Low Digitalization
14,Bruneau,History,2019,193,5,0,5,0.02,2,Low Digitalization
14,Bruneau,History,2019,194,15,2,13,0.16,16,Low Digitalization
14,Bruneau,History,2019,195,18,11,7,0.64,63,Medium-High Digitalization
15,Thibodaux,Sociology,2019,196,15,9,6,0.6,59,Medium-High Digitalization
15,Thibodaux,Sociology,2019,197,11,9,2,0.86,85,High Digitalization
15,Thibodaux,Sociology,2019,198,33,17,16,0.52,52,Medium-High Digitalization
15,Thibodaux,Sociology,2019,199,15,3,12,0.22,21,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,200,33,13,20,0.41,40,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,201,42,16,26,0.39,39,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,202,12,3,9,0.21,21,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,203,8,2,6,0.2,20,Low Digitalization
15,Thibodaux,Sociology,2019,204,10,5,5,0.5,49,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,205,33,27,6,0.83,82,High Digitalization
15,Thibodaux,Sociology,2019,206,26,20,6,0.77,76,Medium-High Digitalization
15,Thibodaux,Sociology,2019,207,18,16,2,0.87,87,High Digitalization
15,Thibodaux,Sociology,2019,208,32,15,17,0.48,47,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,209,29,2,27,0.07,6,Low Digitalization
15,Thibodaux,Sociology,2019,210,32,15,17,0.47,47,Medium-Low Digitalization
15,Thibodaux,Sociology,2019,211,22,15,7,0.7,69,Medium-High Digitalization
16,Leveque,Sociology,2019,212,28,7,21,0.26,26,Medium-Low Digitalization
16,Leveque,Sociology,2019,213,7,5,2,0.7,69,Medium-High Digitalization
16,Leveque,Sociology,2019,214,34,26,8,0.76,76,Medium-High Digitalization
16,Leveque,Sociology,2019,215,31,10,21,0.33,33,Medium-Low Digitalization
16,Leveque,Sociology,2019,216,8,6,2,0.7,69,Medium-High Digitalization
16,Leveque,Sociology,2019,217,23,21,2,0.91,91,High Digitalization
16,Leveque,Sociology,2019,218,26,26,0,0.99,98,High Digitalization
16,Leveque,Sociology,2019,219,24,9,15,0.37,37,Medium-Low Digitalization
16,Leveque,Sociology,2019,220,25,11,14,0.43,42,Medium-Low Digitalization
16,Leveque,Sociology,2019,221,27,10,17,0.38,38,Medium-Low Digitalization
16,Leveque,Sociology,2019,222,24,5,19,0.2,20,Low Digitalization
16,Leveque,Sociology,2019,223,29,23,6,0.8,80,Medium-High Digitalization
16,Leveque,Sociology,2019,224,10,2,8,0.24,24,Medium-Low Digitalization
16,Leveque,Sociology,2019,225,39,38,1,0.98,98,High Digitalization
16,Leveque,Sociology,2019,226,54,15,39,0.27,27,Medium-Low Digitalization
17,Spenard,Sociology,2019,227,13,4,9,0.28,28,Medium-Low Digitalization
17,Spenard,Sociology,2019,228,10,5,5,0.53,52,Medium-High Digitalization
17,Spenard,Sociology,2019,229,32,0,32,0.01,1,Low Digitalization
