,Departement,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Department,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
6517,Art,30,Boisvert,2019,422,6,4,4,0,1.0,100,Art,4,0,0,0,0,0
6518,Art,30,Boisvert,2019,423,15,9,1,8,0.11,11,Art,1,0,0,4,3,1
6519,Art,30,Boisvert,2019,424,34,34,14,20,0.41,41,Art,3,9,2,18,1,1
6520,Art,30,Boisvert,2019,425,7,3,1,2,0.33,33,Art,0,1,0,1,1,0
6521,Art,30,Boisvert,2019,426,24,23,10,13,0.43,43,Art,6,4,0,8,4,1
6522,Art,30,Boisvert,2019,427,30,27,1,26,0.04,4,Art,0,1,0,17,7,2
6523,Art,30,Boisvert,2019,428,53,36,18,18,0.5,50,Art,7,9,2,17,1,0
6524,Art,30,Boisvert,2019,429,39,39,3,36,0.08,8,Art,2,1,0,23,11,2
6525,Art,30,Boisvert,2019,430,6,2,1,1,0.5,50,Art,1,0,0,0,1,0
6526,Art,30,Boisvert,2019,431,15,6,2,4,0.33,33,Art,2,0,0,3,1,0
6527,Art,30,Boisvert,2019,432,6,3,1,2,0.33,33,Art,0,1,0,2,0,0
6528,Art,30,Boisvert,2019,433,13,5,2,3,0.4,40,Art,0,2,0,2,1,0
6529,Art,30,Boisvert,2019,434,13,9,3,6,0.33,33,Art,1,2,0,4,2,0
6530,Art,31,Miland,2019,435,21,8,2,6,0.25,25,Art,1,1,0,4,1,1
6531,Art,31,Miland,2019,436,36,19,10,9,0.53,53,Art,5,5,0,8,0,1
6532,Art,31,Miland,2019,437,37,21,5,16,0.24,24,Art,3,2,0,11,4,1
6533,Art,31,Miland,2019,438,44,33,2,31,0.06,6,Art,0,2,0,21,9,1
6534,Art,31,Miland,2019,439,49,22,1,21,0.05,5,Art,1,0,0,13,6,2
6535,Art,31,Miland,2019,440,44,32,8,24,0.25,25,Art,5,3,0,17,6,1
6536,Art,31,Miland,2019,441,36,22,4,18,0.18,18,Art,3,1,0,12,5,1
6537,Art,31,Miland,2019,442,8,4,1,3,0.25,25,Art,0,1,0,2,1,0
6538,Art,31,Miland,2019,443,5,3,2,1,0.67,67,Art,0,2,0,1,0,0
6539,Art,31,Miland,2019,444,31,17,5,12,0.29,29,Art,2,3,0,9,3,0
6540,Art,31,Miland,2019,445,6,3,1,2,0.33,33,Art,1,0,0,2,0,0
6541,Art,31,Miland,2019,446,12,6,1,5,0.17,17,Art,1,0,0,3,1,1
6542,Art,31,Miland,2019,447,54,51,15,36,0.29,29,Art,9,4,2,24,11,1
6543,Art,32,Huppe,2019,448,18,7,2,5,0.29,29,Art,1,1,0,3,1,1
6544,Art,32,Huppe,2019,449,39,13,2,11,0.15,15,Art,0,2,0,8,2,1
6545,Art,32,Huppe,2019,450,24,18,17,1,0.94,94,Art,12,5,0,1,0,0
6546,Art,32,Huppe,2019,451,16,4,1,3,0.25,25,Art,1,0,0,1,1,1
6547,Art,32,Huppe,2019,452,9,6,6,0,1.0,100,Art,5,1,0,0,0,0
6548,Art,32,Huppe,2019,453,6,2,1,1,0.5,50,Art,0,1,0,1,0,0
6549,Art,32,Huppe,2019,454,11,6,3,3,0.5,50,Art,2,1,0,3,0,0
6550,Art,32,Huppe,2019,455,12,3,1,2,0.33,33,Art,1,0,0,2,0,0
6551,Art,32,Huppe,2019,456,15,4,1,3,0.25,25,Art,0,1,0,1,1,1
6552,Art,32,Huppe,2019,457,39,12,10,2,0.83,83,Art,7,2,1,1,0,1
6553,Art,32,Huppe,2019,458,7,7,4,3,0.57,57,Art,1,3,0,2,0,1
6554,Art,32,Huppe,2019,459,25,12,5,7,0.42,42,Art,2,3,0,5,1,1
6555,Art,32,Huppe,2019,460,11,4,1,3,0.25,25,Art,0,1,0,2,1,0
6556,Art,32,Huppe,2019,461,19,5,4,1,0.8,80,Art,2,2,0,1,0,0
6557,Art,32,Huppe,2019,462,21,14,2,12,0.14,14,Art,1,1,0,8,3,1
6558,Art,32,Huppe,2019,463,9,8,1,7,0.12,12,Art,1,0,0,5,2,0
6559,Art,32,Huppe,2019,464,37,13,5,8,0.38,38,Art,3,2,0,7,1,0
6560,Art,32,Huppe,2019,465,39,27,6,21,0.22,22,Art,3,2,1,12,7,2
6561,Art,32,Huppe,2019,466,15,10,4,6,0.4,40,Art,2,2,0,5,1,0
6562,Art,33,Lesesne,2019,467,15,8,4,4,0.5,50,Art,4,0,0,2,1,1
6563,Art,33,Lesesne,2019,468,16,16,7,9,0.44,44,Art,5,2,0,6,2,1
6564,Art,33,Lesesne,2019,469,26,16,4,12,0.25,25,Art,4,0,0,8,3,1
6565,Art,33,Lesesne,2019,470,5,2,1,1,0.5,50,Art,1,0,0,0,1,0
6566,Art,33,Lesesne,2019,471,11,7,3,4,0.43,43,Art,3,0,0,2,1,1
6567,Art,33,Lesesne,2019,472,15,15,2,13,0.13,13,Art,1,1,0,10,3,0
6568,Art,33,Lesesne,2019,473,7,4,2,2,0.5,50,Art,1,1,0,1,1,0
6569,Art,33,Lesesne,2019,474,30,17,7,10,0.41,41,Art,3,4,0,8,1,1
6570,Art,33,Lesesne,2019,475,41,13,4,9,0.31,31,Art,3,1,0,7,1,1
6571,Art,33,Lesesne,2019,476,15,7,1,6,0.14,14,Art,1,0,0,4,2,0
6572,Art,33,Lesesne,2019,477,13,4,1,3,0.25,25,Art,1,0,0,1,1,1
6573,Art,33,Lesesne,2019,478,5,4,1,3,0.25,25,Art,1,0,0,1,1,1
6574,Art,33,Lesesne,2019,479,13,13,2,11,0.15,15,Art,0,2,0,7,3,1
6575,Art,33,Lesesne,2019,480,35,30,8,22,0.27,27,Art,3,5,0,16,4,2
6576,Art,33,Lesesne,2019,481,13,5,2,3,0.4,40,Art,1,1,0,0,2,1
6577,Art,33,Lesesne,2019,482,30,9,1,8,0.11,11,Art,1,0,0,6,1,1
6578,Art,33,Lesesne,2019,483,9,8,3,5,0.38,38,Art,1,1,1,3,2,0
6579,Art,33,Lesesne,2019,484,6,6,2,4,0.33,33,Art,1,1,0,3,1,0
6580,Art,33,Lesesne,2019,485,23,7,3,4,0.43,43,Art,1,2,0,2,1,1
6581,Art,33,Lesesne,2019,486,29,13,8,5,0.62,62,Art,5,3,0,4,0,1
6582,Art,33,Lesesne,2019,487,14,5,2,3,0.4,40,Art,1,1,0,1,1,1
6583,Management,34,Desautels,2019,488,12,3,1,2,0.33,33,Management,1,0,0,1,1,0
6584,Management,34,Desautels,2019,489,14,12,4,8,0.33,33,Management,1,3,0,7,0,1
6585,Management,34,Desautels,2019,490,34,9,4,5,0.44,44,Management,3,1,0,2,3,0
6586,Management,34,Desautels,2019,491,18,16,7,9,0.44,44,Management,3,3,1,8,1,0
6587,Management,34,Desautels,2019,492,22,7,7,0,1.0,100,Management,5,2,0,0,0,0
6588,Management,34,Desautels,2019,493,17,16,10,6,0.62,62,Management,6,4,0,5,0,1
6589,Management,34,Desautels,2019,494,42,34,13,21,0.38,38,Management,6,6,1,15,5,1
6590,Management,34,Desautels,2019,495,46,32,4,28,0.12,12,Management,1,3,0,20,7,1
6591,Management,34,Desautels,2019,496,11,6,1,5,0.17,17,Management,0,1,0,3,1,1
6592,Management,34,Desautels,2019,497,15,13,2,11,0.15,15,Management,2,0,0,7,4,0
6593,Management,34,Desautels,2019,498,15,6,6,0,1.0,100,Management,1,4,1,0,0,0
6594,Management,34,Desautels,2019,499,15,15,1,14,0.07,7,Management,0,1,0,10,3,1
6595,Management,34,Desautels,2019,500,50,38,9,29,0.24,24,Management,7,2,0,19,10,0
6596,Management,34,Desautels,2019,501,31,8,4,4,0.5,50,Management,3,1,0,2,2,0
6597,Management,34,Desautels,2019,502,39,30,8,22,0.27,27,Management,4,3,1,13,7,2
6598,Management,35,Dulong,2019,503,45,14,5,9,0.36,36,Management,2,2,1,7,2,0
6599,Management,35,Dulong,2019,504,35,13,8,5,0.62,62,Management,4,4,0,4,0,1
6600,Management,35,Dulong,2019,505,20,17,9,8,0.53,53,Management,4,5,0,5,2,1
6601,Management,35,Dulong,2019,506,7,5,2,3,0.4,40,Management,0,2,0,1,1,1
6602,Management,35,Dulong,2019,507,18,10,3,7,0.3,30,Management,3,0,0,4,3,0
6603,Management,35,Dulong,2019,508,21,10,6,4,0.6,60,Management,2,4,0,4,0,0
6604,Management,35,Dulong,2019,509,11,5,1,4,0.2,20,Management,0,1,0,2,1,1
6605,Management,35,Dulong,2019,510,12,5,3,2,0.6,60,Management,1,2,0,1,0,1
6606,Management,35,Dulong,2019,511,27,7,3,4,0.43,43,Management,2,1,0,1,2,1
6607,Management,36,Ferrand,2019,512,26,15,1,14,0.07,7,Management,1,0,0,10,4,0
6608,Management,36,Ferrand,2019,513,36,12,8,4,0.67,67,Management,6,2,0,3,0,1
6609,Management,36,Ferrand,2019,514,28,18,6,12,0.33,33,Management,3,3,0,9,2,1
6610,Management,36,Ferrand,2019,515,7,4,1,3,0.25,25,Management,1,0,0,2,1,0
6611,Management,36,Ferrand,2019,516,21,17,4,13,0.24,24,Management,1,3,0,10,2,1
6612,Management,36,Ferrand,2019,517,21,12,3,9,0.25,25,Management,2,1,0,7,2,0
6613,Management,36,Ferrand,2019,518,54,36,9,27,0.25,25,Management,7,2,0,17,8,2
6614,Management,37,Dorminy,2019,519,6,2,1,1,0.5,50,Management,1,0,0,1,0,0
6615,Management,37,Dorminy,2019,520,9,6,4,2,0.67,67,Management,3,1,0,0,1,1
6616,Management,37,Dorminy,2019,521,8,5,3,2,0.6,60,Management,1,2,0,2,0,0
6617,Management,37,Dorminy,2019,522,15,9,2,7,0.22,22,Management,1,1,0,5,1,1
6618,Management,37,Dorminy,2019,523,60,21,2,19,0.1,10,Management,1,1,0,12,6,1
6619,Management,37,Dorminy,2019,524,35,19,1,18,0.05,5,Management,1,0,0,12,5,1
6620,Management,37,Dorminy,2019,525,15,12,1,11,0.08,8,Management,0,1,0,8,2,1
6621,Management,37,Dorminy,2019,526,6,5,1,4,0.2,20,Management,1,0,0,2,1,1
6622,Management,37,Dorminy,2019,527,15,13,3,10,0.23,23,Management,2,1,0,7,3,0
6623,Management,37,Dorminy,2019,528,25,15,7,8,0.47,47,Management,5,2,0,3,4,1
6624,Management,37,Dorminy,2019,529,12,6,2,4,0.33,33,Management,2,0,0,3,1,0
6625,Management,37,Dorminy,2019,530,21,17,5,12,0.29,29,Management,4,1,0,7,4,1
6626,Management,37,Dorminy,2019,531,35,13,1,12,0.08,8,Management,0,1,0,8,3,1
6627,Management,37,Dorminy,2019,532,15,4,2,2,0.5,50,Management,0,2,0,2,0,0
6628,Management,37,Dorminy,2019,533,9,3,1,2,0.33,33,Management,0,1,0,1,1,0
6629,Management,37,Dorminy,2019,534,27,16,5,11,0.31,31,Management,2,3,0,10,1,0
6630,Management,37,Dorminy,2019,535,6,6,2,4,0.33,33,Management,2,0,0,1,2,1
6631,Management,37,Dorminy,2019,536,28,7,2,5,0.29,29,Management,2,0,0,3,2,0
6632,Management,37,Dorminy,2019,537,6,4,1,3,0.25,25,Management,0,1,0,1,1,1
6633,Management,37,Dorminy,2019,538,10,4,2,2,0.5,50,Management,0,2,0,1,0,1
6634,Management,37,Dorminy,2019,539,11,5,2,3,0.4,40,Management,1,1,0,2,0,1
6635,Management,38,Banse,2019,540,38,22,6,16,0.27,27,Management,3,2,1,11,5,0
6636,Management,38,Banse,2019,541,18,9,5,4,0.56,56,Management,4,1,0,1,3,0
6637,Management,38,Banse,2019,542,31,23,7,16,0.3,30,Management,6,1,0,9,6,1
6638,Management,38,Banse,2019,543,31,14,7,7,0.5,50,Management,2,4,1,6,0,1
6639,Management,38,Banse,2019,544,15,13,3,10,0.23,23,Management,3,0,0,5,4,1
6640,Management,38,Banse,2019,545,12,11,1,10,0.09,9,Management,0,1,0,7,3,0
6641,Management,38,Banse,2019,546,11,9,2,7,0.22,22,Management,1,1,0,3,3,1
6642,Management,38,Banse,2019,547,15,6,1,5,0.17,17,Management,1,0,0,4,1,0
6643,Management,38,Banse,2019,548,35,25,3,22,0.12,12,Management,2,1,0,15,7,0
6644,Management,38,Banse,2019,549,34,23,3,20,0.13,13,Management,1,2,0,13,5,2
6645,Management,38,Banse,2019,550,27,12,6,6,0.5,50,Management,3,3,0,4,1,1
6646,Management,38,Banse,2019,551,26,18,7,11,0.39,39,Management,2,4,1,9,1,1
6647,Management,38,Banse,2019,552,6,2,1,1,0.5,50,Management,0,1,0,1,0,0
6648,Management,38,Banse,2019,553,46,34,6,28,0.18,18,Management,3,2,1,18,8,2
6649,Management,38,Banse,2019,554,37,23,8,15,0.35,35,Management,6,2,0,9,5,1
6650,Management,39,Duntz,2019,555,5,2,1,1,0.5,50,Management,0,1,0,1,0,0
6651,Management,39,Duntz,2019,556,14,9,2,7,0.22,22,Management,1,1,0,6,0,1
6652,Management,39,Duntz,2019,557,37,17,2,15,0.12,12,Management,1,1,0,10,4,1
6653,Management,39,Duntz,2019,558,13,6,3,3,0.5,50,Management,1,2,0,1,1,1
6654,Management,39,Duntz,2019,559,24,6,3,3,0.5,50,Management,1,2,0,1,1,1
6655,Management,39,Duntz,2019,560,11,10,2,8,0.2,20,Management,0,2,0,5,2,1
6656,Management,39,Duntz,2019,561,28,25,11,14,0.44,44,Management,4,6,1,11,2,1
6657,Management,39,Duntz,2019,562,7,5,1,4,0.2,20,Management,1,0,0,2,1,1
6658,Management,39,Duntz,2019,563,59,18,1,17,0.06,6,Management,1,0,0,10,6,1
6659,Management,40,Jumonville,2019,564,8,5,1,4,0.2,20,Management,1,0,0,2,2,0
6660,Management,40,Jumonville,2019,565,24,8,2,6,0.25,25,Management,0,2,0,4,1,1
6661,Management,40,Jumonville,2019,566,11,10,1,9,0.1,10,Management,1,0,0,6,2,1
6662,Management,40,Jumonville,2019,567,16,4,2,2,0.5,50,Management,1,1,0,2,0,0
6663,Management,40,Jumonville,2019,568,34,9,4,5,0.44,44,Management,3,1,0,4,0,1
6664,Management,40,Jumonville,2019,569,30,9,1,8,0.11,11,Management,1,0,0,5,3,0
6665,Management,40,Jumonville,2019,570,12,10,2,8,0.2,20,Management,2,0,0,5,3,0
6666,Management,40,Jumonville,2019,571,15,4,2,2,0.5,50,Management,2,0,0,0,1,1
6667,Management,40,Jumonville,2019,572,23,20,7,13,0.35,35,Management,7,0,0,6,6,1
6668,Management,40,Jumonville,2019,573,44,31,4,27,0.13,13,Management,3,1,0,18,7,2
6669,Management,40,Jumonville,2019,574,43,28,2,26,0.07,7,Management,0,2,0,18,8,0
6670,Management,40,Jumonville,2019,575,13,8,4,4,0.5,50,Management,0,3,1,4,0,0
6671,Management,40,Jumonville,2019,576,23,10,4,6,0.4,40,Management,3,1,0,3,2,1
6672,Management,40,Jumonville,2019,577,29,21,13,8,0.62,62,Management,8,5,0,5,3,0
6673,Management,40,Jumonville,2019,578,9,7,2,5,0.29,29,Management,0,2,0,3,1,1
6674,Management,40,Jumonville,2019,579,43,39,12,27,0.31,31,Management,6,6,0,21,5,1
6675,Management,41,Guillemette,2019,580,44,21,11,10,0.52,52,Management,7,3,1,6,3,1
6676,Management,41,Guillemette,2019,581,38,35,15,20,0.43,43,Management,9,6,0,14,4,2
6677,Management,41,Guillemette,2019,582,17,12,5,7,0.42,42,Management,3,2,0,5,2,0
6678,Management,41,Guillemette,2019,583,6,6,2,4,0.33,33,Management,2,0,0,2,2,0
6679,Management,41,Guillemette,2019,584,14,4,1,3,0.25,25,Management,1,0,0,2,1,0
6680,Management,41,Guillemette,2019,585,7,2,1,1,0.5,50,Management,1,0,0,1,0,0
6681,Management,41,Guillemette,2019,586,11,7,2,5,0.29,29,Management,1,0,1,3,2,0
6682,Management,41,Guillemette,2019,587,53,32,3,29,0.09,9,Management,2,1,0,20,7,2
6683,Sociologie,42,Lacosse,2019,588,25,19,2,17,0.11,11,Sociology,0,2,0,12,5,0
6684,Sociologie,42,Lacosse,2019,589,28,24,5,19,0.21,21,Sociology,4,1,0,10,7,2
6685,Sociologie,42,Lacosse,2019,590,36,9,4,5,0.44,44,Sociology,4,0,0,3,1,1
6686,Sociologie,42,Lacosse,2019,591,8,5,1,4,0.2,20,Sociology,0,1,0,1,2,1
6687,Sociologie,42,Lacosse,2019,592,36,11,3,8,0.27,27,Sociology,2,1,0,6,2,0
6688,Sociologie,42,Lacosse,2019,593,25,24,6,18,0.25,25,Sociology,4,2,0,10,6,2
6689,Sociologie,42,Lacosse,2019,594,37,31,2,29,0.06,6,Sociology,2,0,0,18,9,2
6690,Sociologie,42,Lacosse,2019,595,60,21,21,0,1.0,100,Sociology,14,6,1,0,0,0
6691,Sociologie,42,Lacosse,2019,596,13,12,12,0,1.0,100,Sociology,7,4,1,0,0,0
6692,Sociologie,42,Lacosse,2019,597,38,33,10,23,0.3,30,Sociology,2,7,1,16,5,2
6693,Sociologie,42,Lacosse,2019,598,11,5,5,0,1.0,100,Sociology,4,1,0,0,0,0
6694,Sociologie,42,Lacosse,2019,599,39,12,3,9,0.25,25,Sociology,1,1,1,5,4,0
6695,Sociologie,42,Lacosse,2019,600,10,10,1,9,0.1,10,Sociology,0,1,0,5,3,1
6696,Sociologie,43,Fortin,2019,601,60,56,15,41,0.27,27,Sociology,8,6,1,28,10,3
6697,Sociologie,43,Fortin,2019,602,32,8,2,6,0.25,25,Sociology,1,1,0,2,3,1
6698,Sociologie,43,Fortin,2019,603,23,23,6,17,0.26,26,Sociology,4,2,0,12,4,1
6699,Sociologie,43,Fortin,2019,604,31,12,5,7,0.42,42,Sociology,3,1,1,5,2,0
6700,Sociologie,43,Fortin,2019,605,12,10,4,6,0.4,40,Sociology,3,1,0,2,3,1
6701,Sociologie,43,Fortin,2019,606,40,25,7,18,0.28,28,Sociology,5,2,0,12,5,1
6702,Sociologie,44,Provance,2019,607,12,10,9,1,0.9,90,Sociology,7,2,0,0,0,1
6703,Sociologie,44,Provance,2019,608,28,17,1,16,0.06,6,Sociology,0,1,0,11,5,0
6704,Sociologie,44,Provance,2019,609,32,17,2,15,0.12,12,Sociology,2,0,0,10,4,1
6705,Sociologie,44,Provance,2019,610,36,24,6,18,0.25,25,Sociology,5,1,0,10,6,2
6706,Sociologie,44,Provance,2019,611,14,12,3,9,0.25,25,Sociology,1,2,0,6,2,1
6707,Sociologie,44,Provance,2019,612,7,5,2,3,0.4,40,Sociology,0,2,0,1,1,1
6708,Sociologie,44,Provance,2019,613,36,36,10,26,0.28,28,Sociology,4,5,1,20,4,2
6709,Sociologie,44,Provance,2019,614,13,10,2,8,0.2,20,Sociology,1,1,0,6,2,0
6710,Sociologie,44,Provance,2019,615,20,17,1,16,0.06,6,Sociology,1,0,0,11,5,0
6711,Sociologie,44,Provance,2019,616,12,8,3,5,0.38,38,Sociology,3,0,0,2,2,1
6712,Sociologie,44,Provance,2019,617,20,19,12,7,0.63,63,Sociology,6,5,1,6,0,1
6713,Sociologie,44,Provance,2019,618,5,2,1,1,0.5,50,Sociology,0,1,0,1,0,0
6714,Sociologie,44,Provance,2019,619,15,10,5,5,0.5,50,Sociology,3,2,0,3,1,1
6715,Sociologie,44,Provance,2019,620,41,16,6,10,0.38,38,Sociology,2,3,1,7,2,1
6716,Sociologie,44,Provance,2019,621,37,10,4,6,0.4,40,Sociology,3,1,0,4,2,0
6717,Sociologie,44,Provance,2019,622,37,14,4,10,0.29,29,Sociology,1,3,0,9,0,1
6718,Sociologie,45,Notte,2019,623,16,15,3,12,0.2,20,Sociology,3,0,0,8,4,0
6719,Sociologie,45,Notte,2019,624,6,4,1,3,0.25,25,Sociology,0,1,0,2,1,0
6720,Sociologie,45,Notte,2019,625,27,22,2,20,0.09,9,Sociology,2,0,0,11,7,2
6721,Sociologie,45,Notte,2019,626,15,8,5,3,0.62,62,Sociology,2,3,0,3,0,0
6722,Sociologie,45,Notte,2019,627,9,9,1,8,0.11,11,Sociology,1,0,0,6,1,1
6723,Sociologie,45,Notte,2019,628,15,6,2,4,0.33,33,Sociology,1,1,0,2,1,1
6724,Sociologie,45,Notte,2019,629,13,7,2,5,0.29,29,Sociology,1,1,0,3,1,1
6725,Sociologie,45,Notte,2019,630,22,15,6,9,0.4,40,Sociology,3,3,0,7,2,0
6726,Sociologie,45,Notte,2019,631,14,9,2,7,0.22,22,Sociology,0,2,0,4,2,1
6727,Sociologie,45,Notte,2019,632,17,13,2,11,0.15,15,Sociology,1,1,0,7,3,1
6728,Sociologie,45,Notte,2019,633,30,8,5,3,0.62,62,Sociology,4,1,0,2,0,1
6729,Sociologie,45,Notte,2019,634,16,10,2,8,0.2,20,Sociology,0,2,0,6,1,1
6730,Sociologie,45,Notte,2019,635,22,12,3,9,0.25,25,Sociology,1,2,0,6,2,1
6731,Sociologie,45,Notte,2019,636,38,20,2,18,0.1,10,Sociology,1,1,0,13,5,0
6732,Sociologie,45,Notte,2019,637,27,12,6,6,0.5,50,Sociology,2,4,0,4,1,1
6733,Sociologie,45,Notte,2019,638,15,7,7,0,1.0,100,Sociology,5,2,0,0,0,0
6734,Sociologie,45,Notte,2019,639,9,5,2,3,0.4,40,Sociology,0,2,0,3,0,0
6735,Sociologie,45,Notte,2019,640,27,17,8,9,0.47,47,Sociology,5,3,0,6,2,1
6736,Sociologie,45,Notte,2019,641,10,10,2,8,0.2,20,Sociology,2,0,0,5,3,0
6737,Sociologie,45,Notte,2019,642,38,16,6,10,0.38,38,Sociology,5,1,0,5,4,1
6738,Sociologie,46,Dufrene,2019,643,5,4,1,3,0.25,25,Sociology,1,0,0,1,1,1
6739,Sociologie,46,Dufrene,2019,644,45,18,5,13,0.28,28,Sociology,5,0,0,8,4,1
6740,Sociologie,46,Dufrene,2019,645,40,15,6,9,0.4,40,Sociology,2,4,0,8,1,0
6741,Sociologie,46,Dufrene,2019,646,53,49,11,38,0.22,22,Sociology,5,5,1,25,10,3
6742,Sociologie,46,Dufrene,2019,647,34,21,7,14,0.33,33,Sociology,4,2,1,9,4,1
6743,Sociologie,46,Dufrene,2019,648,15,6,1,5,0.17,17,Sociology,1,0,0,4,1,0
6744,Sociologie,46,Dufrene,2019,649,22,12,3,9,0.25,25,Sociology,3,0,0,5,3,1
6745,Sociologie,46,Dufrene,2019,650,10,9,2,7,0.22,22,Sociology,1,1,0,5,1,1
6746,Sociologie,46,Dufrene,2019,651,22,20,7,13,0.35,35,Sociology,1,5,1,10,2,1
6747,Sociologie,46,Dufrene,2019,652,40,34,34,0,1.0,100,Sociology,18,12,4,0,0,0
6748,Sociologie,46,Dufrene,2019,653,39,37,8,29,0.22,22,Sociology,6,2,0,20,7,2
6749,Sociologie,46,Dufrene,2019,654,7,3,2,1,0.67,67,Sociology,0,2,0,1,0,0
6750,Sociologie,46,Dufrene,2019,655,15,10,2,8,0.2,20,Sociology,1,1,0,4,3,1
6751,Sociologie,46,Dufrene,2019,656,34,13,1,12,0.08,8,Sociology,0,1,0,8,4,0
6752,Informatique,47,Verduin,2019,657,43,22,8,14,0.36,36,Computer Science,3,5,0,10,3,1
6753,Informatique,47,Verduin,2019,658,15,4,2,2,0.5,50,Computer Science,1,1,0,0,1,1
6754,Informatique,47,Verduin,2019,659,6,6,3,3,0.5,50,Computer Science,1,2,0,2,1,0
6755,Informatique,47,Verduin,2019,660,10,4,1,3,0.25,25,Computer Science,0,1,0,2,1,0
6756,Informatique,47,Verduin,2019,661,18,5,2,3,0.4,40,Computer Science,1,1,0,0,2,1
6757,Informatique,47,Verduin,2019,662,42,32,13,19,0.41,41,Computer Science,4,8,1,15,3,1
6758,Informatique,47,Verduin,2019,663,26,9,5,4,0.56,56,Computer Science,4,1,0,1,2,1
6759,Informatique,47,Verduin,2019,664,11,11,1,10,0.09,9,Computer Science,1,0,0,7,2,1
6760,Informatique,47,Verduin,2019,665,17,9,5,4,0.56,56,Computer Science,3,2,0,2,1,1
6761,Informatique,47,Verduin,2019,666,52,37,4,33,0.11,11,Computer Science,4,0,0,21,11,1
6762,Informatique,47,Verduin,2019,667,24,7,3,4,0.43,43,Computer Science,2,1,0,2,1,1
6763,Informatique,47,Verduin,2019,668,34,33,19,14,0.58,58,Computer Science,12,7,0,11,1,2
6764,Informatique,47,Verduin,2019,669,18,15,2,13,0.13,13,Computer Science,0,2,0,10,3,0
6765,Informatique,47,Verduin,2019,670,8,8,3,5,0.38,38,Computer Science,3,0,0,3,2,0
6766,Informatique,47,Verduin,2019,671,6,2,1,1,0.5,50,Computer Science,1,0,0,0,1,0
6767,Informatique,47,Verduin,2019,672,13,10,6,4,0.6,60,Computer Science,5,1,0,3,1,0
6768,Informatique,47,Verduin,2019,673,11,6,2,4,0.33,33,Computer Science,2,0,0,3,1,0
6769,Informatique,47,Verduin,2019,674,38,16,6,10,0.38,38,Computer Science,3,3,0,7,3,0
6770,Informatique,48,Gladieux,2019,675,12,9,1,8,0.11,11,Computer Science,0,1,0,5,2,1
6771,Informatique,48,Gladieux,2019,676,15,6,4,2,0.67,67,Computer Science,3,1,0,2,0,0
6772,Informatique,48,Gladieux,2019,677,60,18,5,13,0.28,28,Computer Science,2,3,0,9,3,1
6773,Informatique,48,Gladieux,2019,678,13,5,2,3,0.4,40,Computer Science,1,1,0,2,1,0
6774,Informatique,48,Gladieux,2019,679,28,27,2,25,0.07,7,Computer Science,0,2,0,16,7,2
6775,Informatique,48,Gladieux,2019,680,18,14,5,9,0.36,36,Computer Science,3,1,1,6,3,0
6776,Informatique,48,Gladieux,2019,681,18,12,2,10,0.17,17,Computer Science,1,1,0,6,4,0
6777,Informatique,48,Gladieux,2019,682,43,24,9,15,0.38,38,Computer Science,4,4,1,11,3,1
6778,Informatique,48,Gladieux,2019,683,55,29,29,0,1.0,100,Computer Science,20,8,1,0,0,0
6779,Informatique,48,Gladieux,2019,684,28,22,4,18,0.18,18,Computer Science,4,0,0,11,6,1
6780,Informatique,48,Gladieux,2019,685,27,19,5,14,0.26,26,Computer Science,3,2,0,10,3,1
6781,Informatique,48,Gladieux,2019,686,7,6,1,5,0.17,17,Computer Science,1,0,0,2,2,1
6782,Informatique,48,Gladieux,2019,687,31,31,13,18,0.42,42,Computer Science,8,4,1,12,4,2
6783,Informatique,48,Gladieux,2019,688,9,5,2,3,0.4,40,Computer Science,1,1,0,1,1,1
6784,Informatique,48,Gladieux,2019,689,10,6,4,2,0.67,67,Computer Science,2,2,0,2,0,0
6785,Informatique,49,Dugas,2019,690,45,25,16,9,0.64,64,Computer Science,10,4,2,4,5,0
6786,Informatique,49,Dugas,2019,691,6,3,2,1,0.67,67,Computer Science,1,1,0,1,0,0
6787,Informatique,49,Dugas,2019,692,26,18,4,14,0.22,22,Computer Science,3,1,0,9,4,1
6788,Informatique,49,Dugas,2019,693,38,23,12,11,0.52,52,Computer Science,4,7,1,8,2,1
6789,Informatique,49,Dugas,2019,694,23,19,11,8,0.58,58,Computer Science,7,4,0,7,0,1
6790,Informatique,49,Dugas,2019,695,31,27,6,21,0.22,22,Computer Science,3,3,0,12,7,2
6791,Informatique,49,Dugas,2019,696,10,5,1,4,0.2,20,Computer Science,1,0,0,2,1,1
6792,Informatique,49,Dugas,2019,697,6,3,2,1,0.67,67,Computer Science,2,0,0,1,0,0
6793,Informatique,50,Turcotte,2019,698,55,51,14,37,0.27,27,Computer Science,5,8,1,25,10,2
6794,Informatique,50,Turcotte,2019,699,30,10,2,8,0.2,20,Computer Science,0,2,0,5,2,1
6795,Informatique,50,Turcotte,2019,700,38,11,1,10,0.09,9,Computer Science,0,1,0,7,2,1
6796,Informatique,50,Turcotte,2019,701,13,8,2,6,0.25,25,Computer Science,0,2,0,4,2,0
6797,Informatique,50,Turcotte,2019,702,6,5,1,4,0.2,20,Computer Science,1,0,0,2,1,1
