,Department,Teacher_ID,Teacher_Name,Year,Course_ID,Course_Duration,Course_Ressources,Course_Ress_Digit,Course_Ress_inClass,Digitalization_Ressource_Ratio,Digitalization_Ressource_Percent,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
6933,Economy,3,Detienne,2020,46,8,5,3,2,0.6,60,1,2,0,2,0,0
6934,Economy,3,Detienne,2020,47,44,17,14,3,0.82,82,10,3,1,2,0,1
6935,Economy,3,Detienne,2020,48,33,20,19,1,0.95,95,11,7,1,1,0,0
6936,Economy,4,Deville,2020,49,35,29,18,11,0.62,62,9,9,0,8,2,1
6937,Economy,4,Deville,2020,50,23,13,7,6,0.54,54,4,3,0,4,2,0
6938,Economy,4,Deville,2020,51,8,4,3,1,0.75,75,2,1,0,1,0,0
6939,Economy,4,Deville,2020,52,18,16,5,11,0.31,31,2,3,0,9,2,0
6940,Economy,4,Deville,2020,53,7,3,3,0,1.0,100,3,0,0,0,0,0
6941,Economy,4,Deville,2020,54,36,22,2,20,0.09,9,1,1,0,13,5,2
6942,Economy,4,Deville,2020,55,40,39,23,16,0.59,59,12,10,1,14,0,2
6943,Economy,4,Deville,2020,56,13,12,1,11,0.08,8,1,0,0,8,3,0
6944,Economy,4,Deville,2020,57,19,14,6,8,0.43,43,4,2,0,5,3,0
6945,Economy,5,St. Jean,2020,58,26,18,18,0,1.0,100,12,5,1,0,0,0
6946,Economy,5,St. Jean,2020,59,41,22,5,17,0.23,23,2,3,0,12,4,1
6947,Economy,5,St. Jean,2020,60,39,17,8,9,0.47,47,3,4,1,8,1,0
6948,Economy,5,St. Jean,2020,61,36,36,11,25,0.31,31,8,3,0,16,8,1
6949,Economy,5,St. Jean,2020,62,31,15,9,6,0.6,60,5,3,1,3,2,1
6950,Economy,5,St. Jean,2020,63,6,2,1,1,0.5,50,1,0,0,1,0,0
6951,Economy,5,St. Jean,2020,64,37,19,6,13,0.32,32,4,1,1,8,5,0
6952,Economy,5,St. Jean,2020,65,9,9,6,3,0.67,67,3,2,1,2,0,1
6953,Economy,5,St. Jean,2020,66,32,18,17,1,0.94,94,11,4,2,1,0,0
6954,Economy,5,St. Jean,2020,67,7,7,4,3,0.57,57,3,1,0,1,1,1
6955,Economy,5,St. Jean,2020,68,14,14,3,11,0.21,21,1,2,0,8,3,0
6956,Economy,5,St. Jean,2020,69,28,27,19,8,0.7,70,13,6,0,2,5,1
6957,Economy,5,St. Jean,2020,70,5,5,1,4,0.2,20,0,1,0,3,1,0
6958,Economy,5,St. Jean,2020,71,35,35,2,33,0.06,6,1,1,0,23,10,0
6959,Economy,5,St. Jean,2020,72,6,3,3,0,1.0,100,2,1,0,0,0,0
6960,Economy,5,St. Jean,2020,73,28,24,24,0,1.0,100,15,7,2,0,0,0
6961,Engineering,6,Paley,2020,74,39,36,10,26,0.28,28,5,4,1,18,8,0
6962,Engineering,6,Paley,2020,75,8,3,3,0,1.0,100,2,1,0,0,0,0
6963,Engineering,6,Paley,2020,76,34,20,18,2,0.9,90,11,6,1,2,0,0
6964,Engineering,6,Paley,2020,77,7,5,5,0,1.0,100,4,1,0,0,0,0
6965,Engineering,6,Paley,2020,78,32,11,7,4,0.64,64,3,3,1,3,0,1
6966,Engineering,6,Paley,2020,79,17,14,6,8,0.43,43,2,4,0,7,1,0
6967,Engineering,6,Paley,2020,80,50,41,7,34,0.17,17,4,3,0,23,9,2
6968,Engineering,6,Paley,2020,81,10,10,5,5,0.5,50,3,2,0,2,3,0
6969,Engineering,6,Paley,2020,82,9,8,8,0,1.0,100,6,2,0,0,0,0
6970,Engineering,6,Paley,2020,83,14,12,11,1,0.92,92,6,5,0,0,0,1
6971,Engineering,6,Paley,2020,84,11,4,1,3,0.25,25,1,0,0,1,1,1
6972,Engineering,6,Paley,2020,85,20,19,11,8,0.58,58,6,5,0,7,0,1
6973,Engineering,6,Paley,2020,86,37,33,25,8,0.76,76,13,10,2,6,0,2
6974,Engineering,6,Paley,2020,87,49,25,9,16,0.36,36,6,1,2,10,6,0
6975,Engineering,6,Paley,2020,88,27,11,9,2,0.82,82,5,3,1,1,0,1
6976,Engineering,6,Paley,2020,89,30,14,14,0,1.0,100,8,6,0,0,0,0
6977,Engineering,7,Marotte,2020,90,31,27,27,0,1.0,100,15,10,2,0,0,0
6978,Engineering,7,Marotte,2020,91,28,9,5,4,0.56,56,3,2,0,2,1,1
6979,Engineering,7,Marotte,2020,92,55,27,25,2,0.93,93,13,12,0,2,0,0
6980,Engineering,7,Marotte,2020,93,15,10,9,1,0.9,90,5,3,1,0,1,0
6981,Engineering,7,Marotte,2020,94,53,22,7,15,0.32,32,4,3,0,12,3,0
6982,Engineering,7,Marotte,2020,95,13,8,6,2,0.75,75,3,2,1,0,1,1
6983,Engineering,7,Marotte,2020,96,27,16,13,3,0.81,81,9,3,1,2,1,0
6984,Engineering,7,Marotte,2020,97,29,14,4,10,0.29,29,2,1,1,6,4,0
6985,Engineering,7,Marotte,2020,98,11,9,2,7,0.22,22,2,0,0,4,2,1
6986,Engineering,7,Marotte,2020,99,15,11,9,2,0.82,82,5,3,1,1,0,1
6987,Engineering,7,Marotte,2020,100,23,22,12,10,0.55,55,4,8,0,10,0,0
6988,Engineering,7,Marotte,2020,101,24,9,9,0,1.0,100,6,3,0,0,0,0
6989,Engineering,7,Marotte,2020,102,38,38,4,34,0.11,11,2,2,0,23,10,1
6990,Engineering,7,Marotte,2020,103,18,14,14,0,1.0,100,7,5,2,0,0,0
6991,Engineering,8,Constantineau,2020,104,22,22,3,19,0.14,14,3,0,0,10,7,2
6992,Engineering,8,Constantineau,2020,105,15,10,10,0,1.0,100,5,4,1,0,0,0
6993,Engineering,8,Constantineau,2020,106,8,5,1,4,0.2,20,1,0,0,2,2,0
6994,Engineering,8,Constantineau,2020,107,38,33,7,26,0.21,21,4,3,0,17,8,1
6995,Engineering,8,Constantineau,2020,108,22,6,4,2,0.67,67,3,1,0,2,0,0
6996,Engineering,8,Constantineau,2020,109,55,37,3,34,0.08,8,2,1,0,23,9,2
6997,Engineering,8,Constantineau,2020,110,6,2,2,0,1.0,100,0,2,0,0,0,0
6998,Engineering,8,Constantineau,2020,111,29,11,8,3,0.73,73,4,4,0,3,0,0
6999,Engineering,9,Berry,2020,112,38,13,13,0,1.0,100,8,3,2,0,0,0
7000,Engineering,9,Berry,2020,113,40,32,26,6,0.81,81,18,8,0,2,2,2
7001,Engineering,9,Berry,2020,114,6,6,6,0,1.0,100,3,3,0,0,0,0
7002,Engineering,9,Berry,2020,115,23,16,4,12,0.25,25,1,3,0,10,2,0
7003,Engineering,9,Berry,2020,116,15,7,1,6,0.14,14,0,1,0,4,2,0
7004,Engineering,9,Berry,2020,117,27,12,9,3,0.75,75,5,3,1,2,0,1
7005,Engineering,9,Berry,2020,118,50,49,36,13,0.73,73,22,14,0,11,0,2
7006,Engineering,9,Berry,2020,119,52,39,30,9,0.77,77,17,11,2,7,0,2
7007,Engineering,9,Berry,2020,120,7,2,1,1,0.5,50,0,1,0,1,0,0
7008,Engineering,9,Berry,2020,121,9,4,1,3,0.25,25,1,0,0,2,1,0
7009,Engineering,9,Berry,2020,122,56,35,35,0,1.0,100,25,9,1,0,0,0
7010,Engineering,9,Berry,2020,123,9,9,6,3,0.67,67,4,1,1,1,2,0
7011,Engineering,9,Berry,2020,124,10,3,3,0,1.0,100,3,0,0,0,0,0
7012,Engineering,9,Berry,2020,125,35,32,1,31,0.03,3,1,0,0,20,10,1
7013,Engineering,10,Pierron,2020,126,13,13,12,1,0.92,92,7,4,1,0,0,1
7014,Engineering,10,Pierron,2020,127,7,3,1,2,0.33,33,1,0,0,2,0,0
7015,Engineering,10,Pierron,2020,128,8,7,4,3,0.57,57,3,1,0,1,1,1
7016,Engineering,10,Pierron,2020,129,15,5,5,0,1.0,100,3,2,0,0,0,0
7017,Engineering,10,Pierron,2020,130,33,20,16,4,0.8,80,8,7,1,3,0,1
7018,Engineering,10,Pierron,2020,131,15,6,2,4,0.33,33,1,1,0,3,1,0
7019,Engineering,10,Pierron,2020,132,29,18,15,3,0.83,83,11,3,1,0,2,1
7020,Engineering,10,Pierron,2020,133,25,25,6,19,0.24,24,3,3,0,14,5,0
7021,Engineering,10,Pierron,2020,134,24,14,14,0,1.0,100,7,6,1,0,0,0
7022,Engineering,10,Pierron,2020,135,12,4,1,3,0.25,25,0,1,0,2,1,0
7023,Engineering,10,Pierron,2020,136,27,9,2,7,0.22,22,0,2,0,5,2,0
7024,Engineering,10,Pierron,2020,137,19,11,4,7,0.36,36,3,1,0,4,2,1
7025,Engineering,10,Pierron,2020,138,14,9,9,0,1.0,100,5,3,1,0,0,0
7026,Engineering,10,Pierron,2020,139,9,5,2,3,0.4,40,1,1,0,2,1,0
7027,Engineering,10,Pierron,2020,140,54,27,21,6,0.78,78,15,5,1,2,4,0
7028,Engineering,10,Pierron,2020,141,22,7,6,1,0.86,86,3,3,0,0,0,1
7029,Engineering,10,Pierron,2020,142,29,19,4,15,0.21,21,2,2,0,10,5,0
7030,Engineering,10,Pierron,2020,143,24,11,8,3,0.73,73,6,2,0,2,1,0
7031,Engineering,11,Levert,2020,144,7,6,3,3,0.5,50,3,0,0,0,2,1
7032,Engineering,11,Levert,2020,145,6,2,1,1,0.5,50,0,1,0,1,0,0
7033,Engineering,11,Levert,2020,146,13,10,3,7,0.3,30,2,1,0,5,2,0
7034,Engineering,11,Levert,2020,147,11,5,3,2,0.6,60,2,1,0,1,0,1
7035,Engineering,11,Levert,2020,148,31,13,13,0,1.0,100,8,3,2,0,0,0
7036,Engineering,11,Levert,2020,149,42,42,7,35,0.17,17,3,3,1,23,10,2
7037,Engineering,11,Levert,2020,150,13,11,5,6,0.45,45,2,3,0,4,1,1
7038,Engineering,11,Levert,2020,151,40,11,6,5,0.55,55,4,2,0,4,1,0
7039,Engineering,11,Levert,2020,152,11,3,3,0,1.0,100,3,0,0,0,0,0
7040,Engineering,11,Levert,2020,153,14,8,8,0,1.0,100,4,3,1,0,0,0
7041,Engineering,11,Levert,2020,154,20,20,10,10,0.5,50,5,4,1,7,3,0
7042,Engineering,11,Levert,2020,155,11,6,2,4,0.33,33,1,1,0,3,1,0
7043,Engineering,11,Levert,2020,156,7,5,5,0,1.0,100,3,1,1,0,0,0
7044,Engineering,11,Levert,2020,157,8,6,2,4,0.33,33,0,2,0,3,0,1
7045,Engineering,11,Levert,2020,158,27,7,1,6,0.14,14,0,1,0,4,1,1
7046,Engineering,11,Levert,2020,159,42,42,2,40,0.05,5,2,0,0,26,12,2
7047,Engineering,11,Levert,2020,160,25,12,9,3,0.75,75,3,4,2,3,0,0
7048,Engineering,11,Levert,2020,161,9,9,2,7,0.22,22,0,2,0,6,1,0
7049,Engineering,11,Levert,2020,162,13,4,3,1,0.75,75,3,0,0,1,0,0
7050,Engineering,11,Levert,2020,163,9,9,4,5,0.44,44,2,2,0,4,0,1
7051,Engineering,11,Levert,2020,164,5,5,4,1,0.8,80,3,1,0,1,0,0
7052,Engineering,11,Levert,2020,165,27,21,9,12,0.43,43,7,2,0,6,5,1
7053,Art,12,Gail,2020,166,40,24,24,0,1.0,100,17,7,0,0,0,0
7054,Art,12,Gail,2020,167,16,7,6,1,0.86,86,3,3,0,1,0,0
7055,Art,12,Gail,2020,168,13,5,5,0,1.0,100,3,1,1,0,0,0
7056,Art,12,Gail,2020,169,30,25,1,24,0.04,4,1,0,0,16,6,2
7057,Art,12,Gail,2020,170,46,21,20,1,0.95,95,12,8,0,0,0,1
7058,Art,12,Gail,2020,171,32,32,24,8,0.75,75,11,10,3,7,0,1
7059,Art,12,Gail,2020,172,42,37,6,31,0.16,16,4,1,1,20,10,1
7060,Art,12,Gail,2020,173,6,3,2,1,0.67,67,2,0,0,1,0,0
7061,Art,12,Gail,2020,174,34,9,3,6,0.33,33,2,1,0,5,1,0
7062,Art,12,Gail,2020,175,11,6,6,0,1.0,100,3,2,1,0,0,0
7063,Art,12,Gail,2020,176,13,6,3,3,0.5,50,1,2,0,1,1,1
7064,Art,12,Gail,2020,177,18,8,8,0,1.0,100,3,4,1,0,0,0
7065,Art,12,Gail,2020,178,27,12,4,8,0.33,33,3,1,0,4,3,1
7066,Art,12,Gail,2020,179,5,5,1,4,0.2,20,1,0,0,2,1,1
7067,Art,12,Gail,2020,180,6,2,1,1,0.5,50,0,1,0,0,1,0
7068,Art,12,Gail,2020,181,27,16,5,11,0.31,31,3,2,0,9,2,0
7069,Art,13,Bonne,2020,182,34,23,7,16,0.3,30,1,5,1,13,2,1
7070,Art,13,Bonne,2020,183,28,8,1,7,0.12,12,0,1,0,4,3,0
7071,Art,13,Bonne,2020,184,40,24,7,17,0.29,29,2,4,1,12,4,1
7072,Art,13,Bonne,2020,185,32,32,15,17,0.47,47,8,6,1,10,6,1
7073,Art,13,Bonne,2020,186,19,14,6,8,0.43,43,2,4,0,6,1,1
7074,Art,13,Bonne,2020,187,9,6,6,0,1.0,100,2,2,2,0,0,0
7075,Art,13,Bonne,2020,188,10,4,1,3,0.25,25,1,0,0,2,1,0
7076,Art,13,Bonne,2020,189,8,5,1,4,0.2,20,0,1,0,2,2,0
7077,Art,13,Bonne,2020,190,34,30,12,18,0.4,40,7,4,1,13,4,1
7078,Art,13,Bonne,2020,191,14,10,9,1,0.9,90,6,3,0,1,0,0
7079,Art,13,Bonne,2020,192,47,15,3,12,0.2,20,2,1,0,9,2,1
7080,Art,13,Bonne,2020,193,37,31,7,24,0.23,23,5,2,0,15,8,1
7081,Art,13,Bonne,2020,194,27,12,7,5,0.58,58,6,1,0,2,3,0
7082,Art,13,Bonne,2020,195,12,11,5,6,0.45,45,2,3,0,4,1,1
7083,Art,13,Bonne,2020,196,12,11,2,9,0.18,18,0,2,0,7,2,0
7084,Art,13,Bonne,2020,197,13,5,5,0,1.0,100,4,1,0,0,0,0
7085,Art,14,Agard,2020,198,30,12,9,3,0.75,75,5,4,0,2,0,1
7086,Art,14,Agard,2020,199,10,8,8,0,1.0,100,4,3,1,0,0,0
7087,Art,14,Agard,2020,200,35,22,5,17,0.23,23,4,1,0,12,5,0
7088,Art,14,Agard,2020,201,49,27,12,15,0.44,44,7,3,2,10,5,0
7089,Art,14,Agard,2020,202,58,27,22,5,0.81,81,13,9,0,4,0,1
7090,Art,14,Agard,2020,203,33,10,10,0,1.0,100,5,4,1,0,0,0
7091,Art,14,Agard,2020,204,59,57,54,3,0.95,95,33,20,1,1,1,1
7092,Art,14,Agard,2020,205,39,32,6,26,0.19,19,2,3,1,17,8,1
7093,Art,14,Agard,2020,206,23,9,4,5,0.44,44,3,1,0,3,2,0
7094,Art,14,Agard,2020,207,8,7,7,0,1.0,100,4,2,1,0,0,0
7095,Art,14,Agard,2020,208,13,9,4,5,0.44,44,4,0,0,2,3,0
7096,Art,14,Agard,2020,209,40,13,2,11,0.15,15,1,1,0,6,4,1
7097,Art,15,Boron,2020,210,40,29,12,17,0.41,41,7,5,0,12,4,1
7098,Art,15,Boron,2020,211,34,25,23,2,0.92,92,13,9,1,1,0,1
7099,Art,15,Boron,2020,212,12,3,2,1,0.67,67,2,0,0,1,0,0
7100,Art,15,Boron,2020,213,14,12,4,8,0.33,33,3,1,0,5,2,1
7101,Art,15,Boron,2020,214,47,14,13,1,0.93,93,10,2,1,0,0,1
7102,Art,15,Boron,2020,215,56,51,7,44,0.14,14,3,4,0,30,12,2
7103,Art,15,Boron,2020,216,15,4,3,1,0.75,75,3,0,0,0,1,0
7104,Art,15,Boron,2020,217,36,23,15,8,0.65,65,8,6,1,8,0,0
7105,Art,15,Boron,2020,218,38,29,2,27,0.07,7,0,2,0,19,8,0
7106,Art,15,Boron,2020,219,52,32,7,25,0.22,22,4,3,0,16,8,1
7107,Art,15,Boron,2020,220,5,2,2,0,1.0,100,0,2,0,0,0,0
7108,Art,15,Boron,2020,221,11,6,1,5,0.17,17,0,1,0,2,2,1
7109,Art,15,Boron,2020,222,15,15,10,5,0.67,67,6,3,1,4,0,1
7110,Art,16,Bordon,2020,223,32,11,4,7,0.36,36,3,1,0,5,2,0
7111,Art,16,Bordon,2020,224,30,25,24,1,0.96,96,16,7,1,1,0,0
7112,Art,16,Bordon,2020,225,24,21,21,0,1.0,100,13,7,1,0,0,0
7113,Art,16,Bordon,2020,226,18,5,5,0,1.0,100,4,1,0,0,0,0
7114,Art,16,Bordon,2020,227,21,20,2,18,0.1,10,0,2,0,13,5,0
7115,Art,16,Bordon,2020,228,13,13,6,7,0.46,46,3,3,0,5,1,1
7116,Art,16,Bordon,2020,229,24,21,6,15,0.29,29,3,2,1,10,5,0
7117,Art,16,Bordon,2020,230,38,14,2,12,0.14,14,0,2,0,9,3,0
7118,Art,16,Bordon,2020,231,36,21,19,2,0.9,90,10,8,1,2,0,0
7119,Art,16,Bordon,2020,232,12,3,3,0,1.0,100,2,1,0,0,0,0
7120,Art,16,Bordon,2020,233,51,25,25,0,1.0,100,18,6,1,0,0,0
7121,Art,16,Bordon,2020,234,11,5,5,0,1.0,100,3,1,1,0,0,0
7122,Art,16,Bordon,2020,235,21,15,15,0,1.0,100,8,5,2,0,0,0
7123,Art,16,Bordon,2020,236,29,18,10,8,0.56,56,5,3,2,7,1,0
7124,Art,16,Bordon,2020,237,28,27,6,21,0.22,22,4,2,0,14,5,2
7125,Art,17,Moulin,2020,238,17,16,14,2,0.88,88,9,4,1,1,0,1
7126,Art,17,Moulin,2020,239,5,5,2,3,0.4,40,1,1,0,1,1,1
7127,Art,17,Moulin,2020,240,25,14,2,12,0.14,14,1,1,0,9,3,0
7128,Art,17,Moulin,2020,241,8,6,6,0,1.0,100,2,3,1,0,0,0
7129,Art,17,Moulin,2020,242,23,14,9,5,0.64,64,3,5,1,4,0,1
7130,Art,17,Moulin,2020,243,37,22,17,5,0.77,77,10,6,1,4,1,0
7131,Art,17,Moulin,2020,244,28,23,23,0,1.0,100,16,6,1,0,0,0
7132,Art,17,Moulin,2020,245,7,4,1,3,0.25,25,0,1,0,2,1,0
7133,Art,17,Moulin,2020,246,9,4,2,2,0.5,50,0,2,0,2,0,0
7134,Art,17,Moulin,2020,247,33,33,4,29,0.12,12,3,1,0,19,10,0
7135,Art,17,Moulin,2020,248,11,9,8,1,0.89,89,5,3,0,1,0,0
7136,Art,17,Moulin,2020,249,36,29,19,10,0.66,66,10,9,0,9,0,1
7137,Art,17,Moulin,2020,250,13,11,9,2,0.82,82,5,4,0,0,1,1
7138,Art,17,Moulin,2020,251,5,5,4,1,0.8,80,3,1,0,0,1,0
7139,Art,17,Moulin,2020,252,11,5,4,1,0.8,80,3,1,0,0,0,1
7140,Art,17,Moulin,2020,253,40,26,7,19,0.27,27,2,5,0,14,4,1
7141,Art,17,Moulin,2020,254,12,8,6,2,0.75,75,4,2,0,1,1,0
7142,Art,17,Moulin,2020,255,49,44,19,25,0.43,43,13,5,1,15,9,1
7143,Art,18,Bien-Aime,2020,256,13,8,1,7,0.12,12,1,0,0,5,1,1
7144,Art,18,Bien-Aime,2020,257,27,27,23,4,0.85,85,15,8,0,0,3,1
7145,Art,18,Bien-Aime,2020,258,22,21,13,8,0.62,62,6,6,1,6,1,1
7146,Art,18,Bien-Aime,2020,259,10,8,1,7,0.12,12,1,0,0,5,2,0
7147,Art,18,Bien-Aime,2020,260,20,7,2,5,0.29,29,1,1,0,3,1,1
7148,Art,18,Bien-Aime,2020,261,13,9,1,8,0.11,11,0,1,0,5,3,0
7149,Art,18,Bien-Aime,2020,262,11,5,4,1,0.8,80,3,1,0,1,0,0
7150,Art,18,Bien-Aime,2020,263,37,21,7,14,0.33,33,3,2,2,10,4,0
7151,Art,18,Bien-Aime,2020,264,41,32,28,4,0.88,88,18,10,0,2,0,2
7152,Art,18,Bien-Aime,2020,265,18,5,3,2,0.6,60,3,0,0,1,1,0
7153,Art,18,Bien-Aime,2020,266,10,10,9,1,0.9,90,5,4,0,0,0,1
7154,Art,18,Bien-Aime,2020,267,38,31,12,19,0.39,39,4,7,1,12,5,2
7155,Art,18,Bien-Aime,2020,268,23,10,8,2,0.8,80,2,4,2,2,0,0
7156,Art,18,Bien-Aime,2020,269,10,6,6,0,1.0,100,5,1,0,0,0,0
7157,Art,18,Bien-Aime,2020,270,10,4,3,1,0.75,75,3,0,0,0,1,0
7158,Art,18,Bien-Aime,2020,271,60,41,31,10,0.76,76,19,12,0,7,3,0
7159,Art,18,Bien-Aime,2020,272,15,4,3,1,0.75,75,2,1,0,0,0,1
7160,Art,19,Duplantis,2020,273,21,6,4,2,0.67,67,3,1,0,2,0,0
7161,Art,19,Duplantis,2020,274,11,8,5,3,0.62,62,3,2,0,1,1,1
7162,Art,19,Duplantis,2020,275,28,17,17,0,1.0,100,10,7,0,0,0,0
7163,Art,19,Duplantis,2020,276,19,9,8,1,0.89,89,5,3,0,1,0,0
7164,Art,19,Duplantis,2020,277,7,3,1,2,0.33,33,0,1,0,1,1,0
7165,Art,19,Duplantis,2020,278,39,24,18,6,0.75,75,11,6,1,5,1,0
7166,Art,19,Duplantis,2020,279,8,3,1,2,0.33,33,1,0,0,1,1,0
7167,Art,19,Duplantis,2020,280,15,4,1,3,0.25,25,0,1,0,1,1,1
7168,Art,19,Duplantis,2020,281,12,5,1,4,0.2,20,1,0,0,3,1,0
7169,Art,19,Duplantis,2020,282,46,40,38,2,0.95,95,21,15,2,0,0,2
7170,Art,19,Duplantis,2020,283,29,22,12,10,0.55,55,7,5,0,7,2,1
7171,Art,19,Duplantis,2020,284,19,9,9,0,1.0,100,5,3,1,0,0,0
7172,Art,19,Duplantis,2020,285,52,39,27,12,0.69,69,19,7,1,6,4,2
7173,Art,19,Duplantis,2020,286,34,14,10,4,0.71,71,3,6,1,4,0,0
7174,Art,19,Duplantis,2020,287,20,19,15,4,0.79,79,11,4,0,0,3,1
7175,Art,19,Duplantis,2020,288,43,16,16,0,1.0,100,9,6,1,0,0,0
7176,Law,20,Houy,2020,289,49,30,18,12,0.6,60,8,8,2,7,4,1
7177,Law,20,Houy,2020,290,22,18,7,11,0.39,39,4,3,0,8,2,1
7178,Law,20,Houy,2020,291,27,9,5,4,0.56,56,4,1,0,2,1,1
7179,Law,20,Houy,2020,292,14,14,2,12,0.14,14,1,1,0,9,2,1
7180,Law,20,Houy,2020,293,7,2,1,1,0.5,50,0,1,0,0,1,0
7181,Law,20,Houy,2020,294,6,3,3,0,1.0,100,3,0,0,0,0,0
7182,Law,20,Houy,2020,295,15,5,2,3,0.4,40,0,2,0,1,1,1
7183,Law,20,Houy,2020,296,15,12,11,1,0.92,92,7,3,1,1,0,0
7184,Law,20,Houy,2020,297,55,14,10,4,0.71,71,6,3,1,3,0,1
7185,Law,20,Houy,2020,298,29,27,17,10,0.63,63,8,9,0,9,0,1
7186,Law,20,Houy,2020,299,9,3,3,0,1.0,100,3,0,0,0,0,0
7187,Law,20,Houy,2020,300,5,5,1,4,0.2,20,0,1,0,1,2,1
7188,Law,20,Houy,2020,301,17,11,11,0,1.0,100,7,4,0,0,0,0
7189,Law,20,Houy,2020,302,38,32,26,6,0.81,81,11,13,2,5,0,1
7190,Law,20,Houy,2020,303,14,12,9,3,0.75,75,5,3,1,2,0,1
7191,Law,20,Houy,2020,304,5,2,2,0,1.0,100,0,2,0,0,0,0
7192,Law,20,Houy,2020,305,27,17,16,1,0.94,94,9,7,0,0,0,1
7193,Law,20,Houy,2020,306,37,25,9,16,0.36,36,2,7,0,13,1,2
7194,Law,21,Duquette,2020,307,11,7,3,4,0.43,43,2,1,0,2,1,1
7195,Law,21,Duquette,2020,308,15,10,8,2,0.8,80,5,3,0,1,0,1
7196,Law,21,Duquette,2020,309,18,7,4,3,0.57,57,1,3,0,3,0,0
7197,Law,21,Duquette,2020,310,22,8,7,1,0.88,88,5,2,0,0,0,1
7198,Law,21,Duquette,2020,311,22,22,22,0,1.0,100,12,10,0,0,0,0
7199,Law,21,Duquette,2020,312,11,5,3,2,0.6,60,2,1,0,0,1,1
7200,Law,21,Duquette,2020,313,8,7,3,4,0.43,43,2,1,0,3,0,1
7201,Law,21,Duquette,2020,314,36,28,21,7,0.75,75,12,8,1,6,0,1
7202,Law,21,Duquette,2020,315,32,13,7,6,0.54,54,5,2,0,4,2,0
7203,Law,21,Duquette,2020,316,16,6,1,5,0.17,17,1,0,0,3,1,1
7204,Law,22,Alexis,2020,317,38,16,16,0,1.0,100,7,7,2,0,0,0
7205,Law,22,Alexis,2020,318,10,8,5,3,0.62,62,3,2,0,2,1,0
7206,Law,22,Alexis,2020,319,39,12,8,4,0.67,67,4,3,1,3,1,0
7207,Law,22,Alexis,2020,320,9,4,3,1,0.75,75,2,1,0,0,0,1
7208,Law,22,Alexis,2020,321,23,8,8,0,1.0,100,6,2,0,0,0,0
7209,Law,22,Alexis,2020,322,40,29,11,18,0.38,38,7,4,0,12,4,2
7210,Law,22,Alexis,2020,323,10,6,2,4,0.33,33,2,0,0,2,1,1
7211,Law,22,Alexis,2020,324,15,4,3,1,0.75,75,2,1,0,1,0,0
7212,Law,22,Alexis,2020,325,36,22,22,0,1.0,100,10,9,3,0,0,0
7213,Law,22,Alexis,2020,326,7,6,6,0,1.0,100,5,1,0,0,0,0
7214,Law,22,Alexis,2020,327,34,12,6,6,0.5,50,4,2,0,4,1,1
7215,Law,22,Alexis,2020,328,34,29,29,0,1.0,100,20,6,3,0,0,0
7216,Law,22,Alexis,2020,329,31,29,24,5,0.83,83,14,10,0,4,1,0
7217,Law,22,Alexis,2020,330,28,19,14,5,0.74,74,9,5,0,4,0,1
7218,Law,22,Alexis,2020,331,40,26,20,6,0.77,77,13,7,0,4,2,0
7219,Law,23,Dally,2020,332,59,42,12,30,0.29,29,6,5,1,21,9,0
7220,Law,23,Dally,2020,333,7,3,3,0,1.0,100,2,1,0,0,0,0
7221,Law,23,Dally,2020,334,24,22,17,5,0.77,77,12,5,0,4,0,1
7222,Law,23,Dally,2020,335,15,12,10,2,0.83,83,4,5,1,2,0,0
7223,Law,23,Dally,2020,336,31,31,26,5,0.84,84,14,10,2,4,0,1
7224,Law,23,Dally,2020,337,8,7,1,6,0.14,14,1,0,0,3,2,1
7225,Law,23,Dally,2020,338,9,6,1,5,0.17,17,0,1,0,2,2,1
7226,Law,23,Dally,2020,339,36,15,5,10,0.33,33,3,2,0,7,2,1
7227,Law,23,Dally,2020,340,15,12,1,11,0.08,8,1,0,0,7,3,1
7228,Law,23,Dally,2020,341,35,14,4,10,0.29,29,2,2,0,7,2,1
7229,Law,23,Dally,2020,342,20,7,4,3,0.57,57,2,1,1,1,1,1
7230,Law,23,Dally,2020,343,11,10,6,4,0.6,60,3,3,0,3,0,1
7231,Law,23,Dally,2020,344,25,23,20,3,0.87,87,13,6,1,3,0,0
7232,Law,23,Dally,2020,345,56,26,7,19,0.27,27,4,3,0,14,4,1
7233,Law,23,Dally,2020,346,13,10,2,8,0.2,20,1,1,0,5,2,1
7234,Law,23,Dally,2020,347,8,8,8,0,1.0,100,4,3,1,0,0,0
7235,Law,24,Luzier,2020,348,41,40,31,9,0.78,78,16,13,2,6,1,2
7236,Law,24,Luzier,2020,349,6,4,3,1,0.75,75,3,0,0,1,0,0
7237,Law,24,Luzier,2020,350,29,22,14,8,0.64,64,6,7,1,7,1,0
7238,Law,24,Luzier,2020,351,9,9,9,0,1.0,100,5,2,2,0,0,0
7239,Law,24,Luzier,2020,352,34,29,17,12,0.59,59,11,3,3,8,4,0
7240,Law,24,Luzier,2020,353,32,24,24,0,1.0,100,14,9,1,0,0,0
7241,Law,24,Luzier,2020,354,47,46,44,2,0.96,96,27,13,4,2,0,0
7242,Law,24,Luzier,2020,355,13,4,4,0,1.0,100,2,2,0,0,0,0
7243,Law,24,Luzier,2020,356,17,5,5,0,1.0,100,4,1,0,0,0,0
