,Teacher_ID,Teacher_Name,Department,Year,Course_ID,Course_Duration,Course_Digit,Course_Present,Digit_Ratio,Digit_Percentage,Digitalization,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
5884,16,Leveque,Sociology,2019,215,31,10,21,0.33,33,Medium-Low Digitalization,2,7,1,2,7,1,10,2,0,0,0,7,0,1,0,0,0
5885,16,Leveque,Sociology,2019,216,8,6,2,0.7,69,Medium-High Digitalization,2,4,0,2,3,0,5,2,0,0,0,2,1,0,0,0,0
5886,16,Leveque,Sociology,2019,217,23,21,2,0.91,91,High Digitalization,10,11,0,8,10,0,18,6,2,0,0,9,1,0,0,0,0
5887,16,Leveque,Sociology,2019,218,26,26,0,0.99,98,High Digitalization,11,13,2,10,10,2,22,9,1,0,0,7,3,2,0,0,0
5888,16,Leveque,Sociology,2019,219,24,9,15,0.37,37,Medium-Low Digitalization,3,6,0,3,6,0,9,3,0,0,0,6,0,0,0,0,0
5889,16,Leveque,Sociology,2019,220,25,11,14,0.43,42,Medium-Low Digitalization,5,6,0,2,6,0,8,1,0,0,1,6,0,0,0,0,0
5890,16,Leveque,Sociology,2019,221,27,10,17,0.38,38,Medium-Low Digitalization,2,6,2,1,6,1,8,0,1,0,0,6,0,0,1,0,0
5891,16,Leveque,Sociology,2019,222,24,5,19,0.2,20,Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
5892,16,Leveque,Sociology,2019,223,29,23,6,0.8,80,Medium-High Digitalization,10,12,1,6,9,1,16,4,0,2,0,6,3,1,0,0,0
5893,16,Leveque,Sociology,2019,224,10,2,8,0.24,24,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5894,16,Leveque,Sociology,2019,225,39,38,1,0.98,98,High Digitalization,23,13,2,14,11,1,26,9,3,0,2,9,2,0,1,0,0
5895,16,Leveque,Sociology,2019,226,54,15,39,0.27,27,Medium-Low Digitalization,7,8,0,5,7,0,12,4,0,1,0,6,1,0,0,0,0
5896,17,Spenard,Sociology,2019,227,13,4,9,0.28,28,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
5897,17,Spenard,Sociology,2019,228,10,5,5,0.53,52,Medium-High Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
5898,17,Spenard,Sociology,2019,229,32,0,32,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,17,Spenard,Sociology,2019,230,50,6,44,0.12,11,Low Digitalization,1,5,0,1,5,0,6,1,0,0,0,5,0,0,0,0,0
5900,17,Spenard,Sociology,2019,231,14,7,7,0.47,47,Medium-Low Digitalization,1,5,1,1,4,1,6,1,0,0,0,3,1,1,0,0,0
5901,17,Spenard,Sociology,2019,232,33,17,16,0.53,52,Medium-High Digitalization,9,8,0,6,8,0,14,5,0,0,1,8,0,0,0,0,0
5902,17,Spenard,Sociology,2019,233,34,33,1,0.97,96,High Digitalization,16,14,3,10,12,1,23,6,2,2,0,10,2,0,0,1,0
5903,18,Livernois,Sociology,2019,234,30,13,17,0.44,44,Medium-Low Digitalization,6,6,1,3,5,1,9,2,0,0,1,4,1,1,0,0,0
5904,18,Livernois,Sociology,2019,235,15,14,1,0.91,90,High Digitalization,5,8,1,4,8,1,13,3,1,0,0,8,0,1,0,0,0
5905,18,Livernois,Sociology,2019,236,30,8,22,0.27,26,Medium-Low Digitalization,1,6,1,1,6,1,8,1,0,0,0,6,0,1,0,0,0
5906,18,Livernois,Sociology,2019,237,15,2,13,0.14,14,Low Digitalization,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
5907,18,Livernois,Sociology,2019,238,15,8,7,0.52,51,Medium-High Digitalization,2,5,1,2,5,1,8,2,0,0,0,5,0,1,0,0,0
5908,18,Livernois,Sociology,2019,239,31,31,0,0.99,98,High Digitalization,11,18,2,6,13,1,20,3,2,0,1,8,5,0,1,0,0
5909,18,Livernois,Sociology,2019,240,32,1,31,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5910,18,Livernois,Sociology,2019,241,13,9,4,0.67,67,Medium-High Digitalization,3,6,0,3,6,0,9,3,0,0,0,6,0,0,0,0,0
5911,18,Livernois,Sociology,2019,242,9,6,3,0.65,64,Medium-High Digitalization,1,5,0,1,4,0,5,1,0,0,0,3,1,0,0,0,0
5912,18,Livernois,Sociology,2019,243,27,5,22,0.17,16,Low Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0
5913,18,Livernois,Sociology,2019,244,12,12,0,1.0,100,High Digitalization,5,7,0,3,6,0,9,2,0,1,0,5,1,0,0,0,0
5914,18,Livernois,Sociology,2019,245,35,7,28,0.21,21,Medium-Low Digitalization,2,5,0,2,5,0,7,2,0,0,0,5,0,0,0,0,0
5915,18,Livernois,Sociology,2019,246,17,2,15,0.11,10,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5916,18,Livernois,Sociology,2019,247,18,5,13,0.27,26,Medium-Low Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0
5917,18,Livernois,Sociology,2019,248,9,9,0,0.99,98,High Digitalization,3,6,0,2,6,0,8,1,1,0,0,6,0,0,0,0,0
5918,18,Livernois,Sociology,2019,249,10,2,8,0.23,22,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5919,18,Livernois,Sociology,2019,250,47,19,28,0.4,40,Medium-Low Digitalization,11,8,0,11,8,0,19,11,0,0,0,8,0,0,0,0,0
5920,19,Amar,Sociology,2019,251,15,9,6,0.6,59,Medium-High Digitalization,1,7,1,1,7,1,9,1,0,0,0,7,0,1,0,0,0
5921,19,Amar,Sociology,2019,252,9,8,1,0.91,91,High Digitalization,3,5,0,2,4,0,6,1,1,0,0,3,1,0,0,0,0
5922,19,Amar,Sociology,2019,253,10,4,6,0.4,39,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
5923,19,Amar,Sociology,2019,254,31,14,17,0.44,44,Medium-Low Digitalization,7,7,0,4,6,0,10,3,0,0,1,5,1,0,0,0,0
5924,19,Amar,Sociology,2019,255,35,15,20,0.42,42,Medium-Low Digitalization,5,8,2,3,8,2,13,1,2,0,0,8,0,2,0,0,0
5925,19,Amar,Sociology,2019,256,49,8,41,0.17,17,Low Digitalization,2,6,0,1,5,0,6,0,1,0,0,4,1,0,0,0,0
5926,19,Amar,Sociology,2019,257,35,22,13,0.63,63,Medium-High Digitalization,12,8,2,6,6,1,13,2,2,2,0,4,2,0,1,0,0
5927,19,Amar,Sociology,2019,258,27,10,17,0.37,37,Medium-Low Digitalization,2,7,1,2,6,1,9,2,0,0,0,5,1,1,0,0,0
5928,19,Amar,Sociology,2019,259,46,3,43,0.07,7,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
5929,19,Amar,Sociology,2019,260,16,13,3,0.79,78,Medium-High Digitalization,3,9,1,3,9,1,13,3,0,0,0,9,0,1,0,0,0
5930,19,Amar,Sociology,2019,261,20,12,8,0.6,60,Medium-High Digitalization,7,5,0,6,5,0,11,5,1,0,0,5,0,0,0,0,0
5931,19,Amar,Sociology,2019,262,35,31,4,0.88,88,High Digitalization,14,15,2,9,14,2,25,6,1,2,0,13,1,2,0,0,0
5932,19,Amar,Sociology,2019,263,6,5,1,0.84,83,High Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0
5933,19,Amar,Sociology,2019,264,8,5,3,0.67,66,Medium-High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0
5934,19,Amar,Sociology,2019,265,29,6,23,0.21,21,Medium-Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
5935,20,Fontenette,Sociology,2019,266,16,0,16,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,20,Fontenette,Sociology,2019,267,39,38,1,0.97,96,High Digitalization,21,14,3,11,13,3,27,7,1,0,3,12,1,3,0,0,0
5937,20,Fontenette,Sociology,2019,268,35,25,10,0.71,70,Medium-High Digitalization,11,13,1,11,11,1,23,11,0,0,0,9,2,1,0,0,0
5938,20,Fontenette,Sociology,2019,269,60,58,2,0.97,96,High Digitalization,23,27,8,18,22,4,44,14,3,1,0,17,5,2,1,0,1
5939,20,Fontenette,Sociology,2019,270,11,3,8,0.23,23,Medium-Low Digitalization,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0
5940,20,Fontenette,Sociology,2019,271,24,17,7,0.72,71,Medium-High Digitalization,6,10,1,4,9,1,14,3,0,1,0,8,1,1,0,0,0
5941,20,Fontenette,Sociology,2019,272,10,10,0,1.0,99,High Digitalization,2,7,1,2,7,1,10,2,0,0,0,7,0,1,0,0,0
5942,20,Fontenette,Sociology,2019,273,24,1,23,0.03,3,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5943,20,Fontenette,Sociology,2019,274,42,6,36,0.15,15,Low Digitalization,1,5,0,1,5,0,6,1,0,0,0,5,0,0,0,0,0
5944,20,Fontenette,Sociology,2019,275,47,28,19,0.59,58,Medium-High Digitalization,16,11,1,16,10,1,27,16,0,0,0,9,1,1,0,0,0
5945,20,Fontenette,Sociology,2019,276,17,0,17,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,20,Fontenette,Sociology,2019,277,24,23,1,0.96,95,High Digitalization,8,11,4,5,10,3,18,3,1,1,0,9,1,2,1,0,0
5947,20,Fontenette,Sociology,2019,278,15,6,9,0.43,43,Medium-Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
5948,20,Fontenette,Sociology,2019,279,35,32,3,0.92,92,High Digitalization,16,14,2,14,10,2,26,12,2,0,0,6,4,2,0,0,0
5949,21,Ravenel,Sociology,2019,280,18,0,18,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,21,Ravenel,Sociology,2019,281,27,5,22,0.18,18,Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
5951,21,Ravenel,Sociology,2019,282,36,36,0,0.99,98,High Digitalization,13,18,5,10,13,4,27,7,3,0,0,8,5,3,1,0,0
5952,21,Ravenel,Sociology,2019,283,13,5,8,0.37,37,Medium-Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
5953,21,Ravenel,Sociology,2019,284,11,8,3,0.77,76,Medium-High Digitalization,1,6,1,1,6,1,8,1,0,0,0,6,0,1,0,0,0
5954,21,Ravenel,Sociology,2019,285,39,30,9,0.77,77,Medium-High Digitalization,14,13,3,11,9,3,23,9,1,1,0,5,4,3,0,0,0
5955,21,Ravenel,Sociology,2019,286,15,15,0,0.98,98,High Digitalization,8,7,0,4,6,0,10,2,1,0,1,5,1,0,0,0,0
5956,21,Ravenel,Sociology,2019,287,32,26,6,0.82,81,High Digitalization,10,14,2,7,11,2,20,6,0,0,1,8,3,2,0,0,0
5957,22,Graves,Sociology,2019,288,15,15,0,0.99,98,High Digitalization,6,8,1,5,7,1,13,4,1,0,0,6,1,1,0,0,0
5958,22,Graves,Sociology,2019,289,7,2,5,0.32,32,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5959,22,Graves,Sociology,2019,290,9,2,7,0.19,18,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5960,22,Graves,Sociology,2019,291,39,6,33,0.16,15,Low Digitalization,1,4,1,1,4,1,6,1,0,0,0,4,0,1,0,0,0
5961,22,Graves,Sociology,2019,292,14,4,10,0.3,29,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
5962,22,Graves,Sociology,2019,293,11,2,9,0.15,14,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5963,22,Graves,Sociology,2019,294,39,32,7,0.83,82,High Digitalization,12,15,5,7,14,5,26,3,3,1,0,13,1,5,0,0,0
5964,22,Graves,Sociology,2019,295,25,24,1,0.98,97,High Digitalization,11,10,3,7,8,1,16,4,2,1,0,6,2,0,0,1,0
5965,22,Graves,Sociology,2019,296,35,25,10,0.7,70,Medium-High Digitalization,10,14,1,9,12,1,22,8,1,0,0,10,2,1,0,0,0
5966,22,Graves,Sociology,2019,297,9,4,5,0.41,41,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
5967,22,Graves,Sociology,2019,298,12,1,11,0.08,7,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5968,22,Graves,Sociology,2019,299,6,1,5,0.21,21,Medium-Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5969,22,Graves,Sociology,2019,300,28,8,20,0.29,28,Medium-Low Digitalization,2,6,0,2,5,0,7,2,0,0,0,4,1,0,0,0,0
5970,22,Graves,Sociology,2019,301,22,0,22,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,22,Graves,Sociology,2019,302,56,55,1,0.99,98,High Digitalization,21,27,7,16,20,5,41,14,0,1,1,13,7,4,0,1,0
5972,22,Graves,Sociology,2019,303,12,11,1,0.88,87,High Digitalization,3,7,1,3,6,1,10,3,0,0,0,5,1,1,0,0,0
5973,22,Graves,Sociology,2019,304,8,0,8,0.03,3,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,22,Graves,Sociology,2019,305,5,5,0,0.99,98,High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0
5975,22,Graves,Sociology,2019,306,19,10,9,0.54,54,Medium-High Digitalization,5,5,0,2,5,0,7,1,0,0,1,5,0,0,0,0,0
5976,23,Frere,Law,2019,307,21,14,7,0.65,65,Medium-High Digitalization,7,7,0,7,7,0,14,7,0,0,0,7,0,0,0,0,0
5977,23,Frere,Law,2019,308,14,14,0,0.99,98,High Digitalization,4,9,1,4,8,1,13,4,0,0,0,7,1,1,0,0,0
5978,23,Frere,Law,2019,309,6,1,5,0.15,15,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5979,23,Frere,Law,2019,310,35,17,18,0.48,47,Medium-Low Digitalization,5,9,3,3,9,3,15,2,0,1,0,9,0,3,0,0,0
5980,23,Frere,Law,2019,311,5,2,3,0.32,32,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
5981,23,Frere,Law,2019,312,38,9,29,0.24,24,Medium-Low Digitalization,1,7,1,1,7,1,9,1,0,0,0,7,0,1,0,0,0
5982,23,Frere,Law,2019,313,27,13,14,0.48,48,Medium-Low Digitalization,6,6,1,4,5,1,10,3,0,1,0,4,1,1,0,0,0
5983,23,Frere,Law,2019,314,40,6,34,0.16,16,Low Digitalization,1,5,0,1,5,0,6,1,0,0,0,5,0,0,0,0,0
5984,24,Rochette,Law,2019,315,51,34,17,0.67,66,Medium-High Digitalization,13,18,3,12,16,3,31,11,1,0,0,14,2,3,0,0,0
5985,24,Rochette,Law,2019,316,13,13,0,1.0,99,High Digitalization,5,7,1,5,6,1,12,5,0,0,0,5,1,1,0,0,0
5986,24,Rochette,Law,2019,317,12,1,11,0.11,11,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5987,24,Rochette,Law,2019,318,22,8,14,0.36,35,Medium-Low Digitalization,1,6,1,1,5,1,7,1,0,0,0,4,1,1,0,0,0
5988,24,Rochette,Law,2019,319,25,13,12,0.51,50,Medium-Low Digitalization,5,7,1,4,7,1,12,3,1,0,0,7,0,1,0,0,0
5989,24,Rochette,Law,2019,320,60,10,50,0.16,16,Low Digitalization,2,7,1,2,7,1,10,2,0,0,0,7,0,1,0,0,0
5990,25,Michaud,Law,2019,321,35,12,23,0.34,34,Medium-Low Digitalization,5,7,0,2,7,0,9,1,0,0,1,7,0,0,0,0,0
5991,25,Michaud,Law,2019,322,12,7,5,0.57,57,Medium-High Digitalization,2,5,0,2,4,0,6,2,0,0,0,3,1,0,0,0,0
5992,25,Michaud,Law,2019,323,35,13,22,0.36,35,Medium-Low Digitalization,5,7,1,5,6,1,12,5,0,0,0,5,1,1,0,0,0
5993,25,Michaud,Law,2019,324,5,5,0,0.97,96,High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0
5994,25,Michaud,Law,2019,325,54,41,13,0.77,76,Medium-High Digitalization,14,20,7,9,16,6,31,5,3,1,0,12,4,5,1,0,0
5995,25,Michaud,Law,2019,326,15,5,10,0.36,36,Medium-Low Digitalization,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
5996,25,Michaud,Law,2019,327,8,7,1,0.89,88,High Digitalization,1,5,1,1,4,1,6,1,0,0,0,3,1,1,0,0,0
5997,25,Michaud,Law,2019,328,7,0,7,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,25,Michaud,Law,2019,329,29,23,6,0.79,79,Medium-High Digitalization,10,10,3,8,10,3,21,7,0,1,0,10,0,3,0,0,0
5999,26,Grosjean,Law,2019,330,14,7,7,0.51,50,Medium-Low Digitalization,2,5,0,2,5,0,7,2,0,0,0,5,0,0,0,0,0
6000,26,Grosjean,Law,2019,331,26,20,6,0.77,76,Medium-High Digitalization,7,10,3,4,8,2,14,2,1,1,0,6,2,1,1,0,0
6001,26,Grosjean,Law,2019,332,9,4,5,0.46,45,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
6002,26,Grosjean,Law,2019,333,10,2,8,0.15,15,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6003,26,Grosjean,Law,2019,334,14,2,12,0.16,16,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6004,26,Grosjean,Law,2019,335,10,10,0,0.97,96,High Digitalization,4,6,0,3,6,0,9,2,1,0,0,6,0,0,0,0,0
6005,26,Grosjean,Law,2019,336,23,22,1,0.93,93,High Digitalization,8,13,1,8,10,1,19,8,0,0,0,7,3,1,0,0,0
6006,26,Grosjean,Law,2019,337,10,1,9,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6007,26,Grosjean,Law,2019,338,29,4,25,0.14,14,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
6008,26,Grosjean,Law,2019,339,11,3,8,0.29,29,Medium-Low Digitalization,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0
6009,26,Grosjean,Law,2019,340,29,18,11,0.63,63,Medium-High Digitalization,8,9,1,6,6,1,13,4,2,0,0,3,3,1,0,0,0
6010,26,Grosjean,Law,2019,341,10,2,8,0.16,15,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6011,26,Grosjean,Law,2019,342,5,0,5,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,26,Grosjean,Law,2019,343,9,6,3,0.71,70,Medium-High Digitalization,2,4,0,2,4,0,6,2,0,0,0,4,0,0,0,0,0
6013,26,Grosjean,Law,2019,344,29,6,23,0.21,21,Medium-Low Digitalization,1,5,0,1,5,0,6,1,0,0,0,5,0,0,0,0,0
6014,26,Grosjean,Law,2019,345,7,3,4,0.48,47,Medium-Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
6015,26,Grosjean,Law,2019,346,10,7,3,0.73,73,Medium-High Digitalization,1,5,1,1,5,1,7,1,0,0,0,5,0,1,0,0,0
6016,26,Grosjean,Law,2019,347,36,7,29,0.2,20,Low Digitalization,1,5,1,1,5,1,7,1,0,0,0,5,0,1,0,0,0
6017,26,Grosjean,Law,2019,348,17,2,15,0.11,11,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6018,26,Grosjean,Law,2019,349,33,28,5,0.86,86,High Digitalization,13,14,1,10,11,1,22,7,3,0,0,8,3,1,0,0,0
6019,26,Grosjean,Law,2019,350,8,2,6,0.21,20,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6020,26,Grosjean,Law,2019,351,6,2,4,0.36,35,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6021,26,Grosjean,Law,2019,352,11,2,9,0.16,16,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6022,27,Milbert,Law,2019,353,39,23,16,0.58,57,Medium-High Digitalization,11,12,0,9,9,0,18,7,2,0,0,6,3,0,0,0,0
6023,27,Milbert,Law,2019,354,9,8,1,0.89,88,High Digitalization,2,6,0,2,5,0,7,2,0,0,0,4,1,0,0,0,0
6024,27,Milbert,Law,2019,355,6,4,2,0.65,65,Medium-High Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
6025,27,Milbert,Law,2019,356,9,7,2,0.75,75,Medium-High Digitalization,1,6,0,1,5,0,6,1,0,0,0,4,1,0,0,0,0
6026,27,Milbert,Law,2019,357,52,1,51,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6027,27,Milbert,Law,2019,358,42,22,20,0.53,52,Medium-High Digitalization,9,13,0,6,13,0,19,4,1,1,0,13,0,0,0,0,0
6028,27,Milbert,Law,2019,359,10,4,6,0.39,38,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
6029,27,Milbert,Law,2019,360,25,7,18,0.28,28,Medium-Low Digitalization,2,5,0,1,5,0,6,0,1,0,0,5,0,0,0,0,0
6030,27,Milbert,Law,2019,361,21,8,13,0.4,40,Medium-Low Digitalization,2,5,1,2,5,1,8,2,0,0,0,5,0,1,0,0,0
6031,27,Milbert,Law,2019,362,34,30,4,0.87,86,High Digitalization,18,10,2,15,9,2,26,12,3,0,0,8,1,2,0,0,0
6032,27,Milbert,Law,2019,363,10,10,0,0.99,99,High Digitalization,3,7,0,3,7,0,10,3,0,0,0,7,0,0,0,0,0
6033,27,Milbert,Law,2019,364,38,2,36,0.06,6,Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6034,27,Milbert,Law,2019,365,9,0,9,0.02,2,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,27,Milbert,Law,2019,366,39,34,5,0.88,88,High Digitalization,14,17,3,9,17,2,28,5,3,1,0,17,0,1,1,0,0
6036,27,Milbert,Law,2019,367,11,10,1,0.95,95,High Digitalization,2,7,1,2,6,1,9,2,0,0,0,5,1,1,0,0,0
6037,27,Milbert,Law,2019,368,28,17,11,0.6,59,Medium-High Digitalization,7,9,1,6,8,1,15,5,1,0,0,7,1,1,0,0,0
6038,28,Sicotte,Law,2019,369,19,6,13,0.34,34,Medium-Low Digitalization,2,4,0,1,4,0,5,0,1,0,0,4,0,0,0,0,0
6039,28,Sicotte,Law,2019,370,58,50,8,0.85,85,High Digitalization,27,19,4,14,15,4,33,6,5,1,2,11,4,4,0,0,0
6040,28,Sicotte,Law,2019,371,14,8,6,0.56,55,Medium-High Digitalization,1,6,1,1,5,1,7,1,0,0,0,4,1,1,0,0,0
6041,28,Sicotte,Law,2019,372,30,19,11,0.65,64,Medium-High Digitalization,7,10,2,6,8,2,16,5,1,0,0,6,2,2,0,0,0
6042,28,Sicotte,Law,2019,373,19,9,10,0.45,44,Medium-Low Digitalization,5,4,0,5,4,0,9,5,0,0,0,4,0,0,0,0,0
6043,28,Sicotte,Law,2019,374,9,2,7,0.28,27,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6044,28,Sicotte,Law,2019,375,10,1,9,0.14,13,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6045,28,Sicotte,Law,2019,376,9,5,4,0.52,51,Medium-High Digitalization,1,4,0,1,4,0,5,1,0,0,0,4,0,0,0,0,0
6046,28,Sicotte,Law,2019,377,7,4,3,0.51,50,Medium-Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
6047,28,Sicotte,Law,2019,378,40,32,8,0.81,80,Medium-High Digitalization,11,17,4,8,12,4,24,5,3,0,0,7,5,4,0,0,0
6048,28,Sicotte,Law,2019,379,12,11,1,0.92,91,High Digitalization,3,7,1,3,6,1,10,3,0,0,0,5,1,1,0,0,0
6049,28,Sicotte,Law,2019,380,50,1,49,0.02,2,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6050,28,Sicotte,Law,2019,381,10,8,2,0.82,81,High Digitalization,2,5,1,1,4,1,6,0,1,0,0,3,1,1,0,0,0
6051,28,Sicotte,Law,2019,382,37,18,19,0.49,49,Medium-Low Digitalization,10,7,1,9,7,1,17,8,1,0,0,7,0,1,0,0,0
6052,28,Sicotte,Law,2019,383,20,0,20,0.01,1,Low Digitalization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,28,Sicotte,Law,2019,384,33,15,18,0.46,46,Medium-Low Digitalization,8,6,1,7,5,1,13,6,1,0,0,4,1,1,0,0,0
6054,29,Doyon,Law,2019,385,12,8,4,0.63,63,Medium-High Digitalization,2,5,1,2,4,1,7,2,0,0,0,3,1,1,0,0,0
6055,29,Doyon,Law,2019,386,7,1,6,0.14,14,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6056,29,Doyon,Law,2019,387,7,5,2,0.73,73,Medium-High Digitalization,2,3,0,1,3,0,4,0,1,0,0,3,0,0,0,0,0
6057,29,Doyon,Law,2019,388,52,7,45,0.13,13,Low Digitalization,2,5,0,2,5,0,7,2,0,0,0,5,0,0,0,0,0
6058,29,Doyon,Law,2019,389,6,2,4,0.27,27,Medium-Low Digitalization,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0
6059,29,Doyon,Law,2019,390,17,16,1,0.95,94,High Digitalization,7,8,1,6,8,1,15,5,1,0,0,8,0,1,0,0,0
6060,29,Doyon,Law,2019,391,37,22,15,0.6,59,Medium-High Digitalization,8,12,2,7,10,2,19,6,1,0,0,8,2,2,0,0,0
6061,29,Doyon,Law,2019,392,19,4,15,0.18,18,Low Digitalization,1,3,0,1,3,0,4,1,0,0,0,3,0,0,0,0,0
6062,29,Doyon,Law,2019,393,13,1,12,0.05,5,Low Digitalization,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6063,29,Doyon,Law,2019,394,23,7,16,0.3,30,Medium-Low Digitalization,2,5,0,1,5,0,6,0,1,0,0,5,0,0,0,0,0
6064,29,Doyon,Law,2019,395,11,11,0,1.0,99,High Digitalization,2,8,1,2,8,1,11,2,0,0,0,8,0,1,0,0,0
6065,29,Doyon,Law,2019,396,25,3,22,0.11,10,Low Digitalization,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
6066,29,Doyon,Law,2019,397,59,24,35,0.4,40,Medium-Low Digitalization,9,13,2,9,10,2,21,9,0,0,0,7,3,2,0,0,0
6067,29,Doyon,Law,2019,398,16,16,0,1.0,100,High Digitalization,7,7,2,6,7,2,15,5,1,0,0,7,0,2,0,0,0
